Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Fri, Apr 7, 2023",7:30p,Toronto Raptors,102,Boston Celtics,121
"Fri, Apr 7, 2023",7:30p,Orlando Magic,84,Brooklyn Nets,101
"Fri, Apr 7, 2023",8:00p,Memphis Grizzlies,137,Milwaukee Bucks,114
"Fri, Apr 7, 2023",8:00p,New York Knicks,105,New Orleans Pelicans,113
"Fri, Apr 7, 2023",8:30p,Chicago Bulls,115,Dallas Mavericks,112
"Fri, Apr 7, 2023",10:00p,Golden State Warriors,119,Sacramento Kings,97
"Fri, Apr 7, 2023",10:30p,Phoenix Suns,107,Los Angeles Lakers,121
"Sat, Apr 8, 2023",3:30p,Denver Nuggets,114,Utah Jazz,118
"Sat, Apr 8, 2023",4:00p,Portland Trail Blazers,125,Los Angeles Clippers,136
"Sat, Apr 8, 2023",4:00p,Minnesota Timberwolves,151,San Antonio Spurs,131
"Sun, Apr 9, 2023",1:00p,Atlanta Hawks,114,Boston Celtics,120
"Sun, Apr 9, 2023",1:00p,Philadelphia 76ers,134,Brooklyn Nets,105
"Sun, Apr 9, 2023",1:00p,Detroit Pistons,81,Chicago Bulls,103
"Sun, Apr 9, 2023",1:00p,Charlotte Hornets,106,Cleveland Cavaliers,95
"Sun, Apr 9, 2023",1:00p,Orlando Magic,110,Miami Heat,123
"Sun, Apr 9, 2023",1:00p,Indiana Pacers,141,New York Knicks,136
"Sun, Apr 9, 2023",1:00p,Milwaukee Bucks,105,Toronto Raptors,121
"Sun, Apr 9, 2023",1:00p,Houston Rockets,114,Washington Wizards,109
"Sun, Apr 9, 2023",3:30p,San Antonio Spurs,138,Dallas Mavericks,117
"Sun, Apr 9, 2023",3:30p,Sacramento Kings,95,Denver Nuggets,109
"Sun, Apr 9, 2023",3:30p,Utah Jazz,117,Los Angeles Lakers,128
"Sun, Apr 9, 2023",3:30p,New Orleans Pelicans,108,Minnesota Timberwolves,113
"Sun, Apr 9, 2023",3:30p,Memphis Grizzlies,100,Oklahoma City Thunder,115
"Sun, Apr 9, 2023",3:30p,Los Angeles Clippers,119,Phoenix Suns,114
"Sun, Apr 9, 2023",3:30p,Golden State Warriors,157,Portland Trail Blazers,101
"Tue, Apr 11, 2023",7:30p,Atlanta Hawks,116,Miami Heat,105
"Tue, Apr 11, 2023",10:00p,Minnesota Timberwolves,102,Los Angeles Lakers,108
"Wed, Apr 12, 2023",7:00p,Chicago Bulls,109,Toronto Raptors,105
"Wed, Apr 12, 2023",9:30p,Oklahoma City Thunder,123,New Orleans Pelicans,118
"Fri, Apr 14, 2023",7:00p,Chicago Bulls,91,Miami Heat,102
"Fri, Apr 14, 2023",9:30p,Oklahoma City Thunder,95,Minnesota Timberwolves,120
"Sat, Apr 15, 2023",1:00p,Brooklyn Nets,101,Philadelphia 76ers,121
"Sat, Apr 15, 2023",3:30p,Atlanta Hawks,99,Boston Celtics,112
"Sat, Apr 15, 2023",6:00p,New York Knicks,101,Cleveland Cavaliers,97
"Sat, Apr 15, 2023",8:30p,Golden State Warriors,123,Sacramento Kings,126
"Sun, Apr 16, 2023",3:00p,Los Angeles Lakers,128,Memphis Grizzlies,112
"Sun, Apr 16, 2023",5:30p,Miami Heat,130,Milwaukee Bucks,117
"Sun, Apr 16, 2023",8:00p,Los Angeles Clippers,115,Phoenix Suns,110
"Sun, Apr 16, 2023",10:30p,Minnesota Timberwolves,80,Denver Nuggets,109
"Mon, Apr 17, 2023",7:30p,Brooklyn Nets,84,Philadelphia 76ers,96
"Mon, Apr 17, 2023",10:00p,Golden State Warriors,106,Sacramento Kings,114
"Tue, Apr 18, 2023",7:00p,Atlanta Hawks,106,Boston Celtics,119
"Tue, Apr 18, 2023",7:30p,New York Knicks,90,Cleveland Cavaliers,107
"Tue, Apr 18, 2023",10:00p,Los Angeles Clippers,109,Phoenix Suns,123
"Wed, Apr 19, 2023",7:30p,Los Angeles Lakers,93,Memphis Grizzlies,103
"Wed, Apr 19, 2023",9:00p,Miami Heat,122,Milwaukee Bucks,138
"Wed, Apr 19, 2023",10:00p,Minnesota Timberwolves,113,Denver Nuggets,122
"Thu, Apr 20, 2023",7:30p,Philadelphia 76ers,102,Brooklyn Nets,97
"Thu, Apr 20, 2023",10:00p,Sacramento Kings,97,Golden State Warriors,114
"Thu, Apr 20, 2023",10:30p,Phoenix Suns,129,Los Angeles Clippers,124
"Fri, Apr 21, 2023",7:00p,Boston Celtics,122,Atlanta Hawks,130
"Fri, Apr 21, 2023",8:30p,Cleveland Cavaliers,79,New York Knicks,99
"Fri, Apr 21, 2023",9:30p,Denver Nuggets,120,Minnesota Timberwolves,111
"Sat, Apr 22, 2023",1:00p,Philadelphia 76ers,96,Brooklyn Nets,88
"Sat, Apr 22, 2023",3:30p,Phoenix Suns,112,Los Angeles Clippers,100
"Sat, Apr 22, 2023",7:30p,Milwaukee Bucks,99,Miami Heat,121
"Sat, Apr 22, 2023",10:00p,Memphis Grizzlies,101,Los Angeles Lakers,111
"Sun, Apr 23, 2023",1:00p,Cleveland Cavaliers,93,New York Knicks,102
"Sun, Apr 23, 2023",3:30p,Sacramento Kings,125,Golden State Warriors,126
"Sun, Apr 23, 2023",7:00p,Boston Celtics,129,Atlanta Hawks,121
"Sun, Apr 23, 2023",9:30p,Denver Nuggets,108,Minnesota Timberwolves,114
"Mon, Apr 24, 2023",7:30p,Milwaukee Bucks,114,Miami Heat,119
"Mon, Apr 24, 2023",10:00p,Memphis Grizzlies,111,Los Angeles Lakers,117
"Tue, Apr 25, 2023",7:30p,Atlanta Hawks,119,Boston Celtics,117
"Tue, Apr 25, 2023",9:00p,Minnesota Timberwolves,109,Denver Nuggets,112
"Tue, Apr 25, 2023",10:00p,Los Angeles Clippers,130,Phoenix Suns,136
"Wed, Apr 26, 2023",7:00p,New York Knicks,106,Cleveland Cavaliers,95
"Wed, Apr 26, 2023",7:30p,Los Angeles Lakers,99,Memphis Grizzlies,116
"Wed, Apr 26, 2023",9:30p,Miami Heat,128,Milwaukee Bucks,126
"Wed, Apr 26, 2023",10:00p,Golden State Warriors,123,Sacramento Kings,116
"Thu, Apr 27, 2023",8:30p,Boston Celtics,128,Atlanta Hawks,120
"Fri, Apr 28, 2023",8:00p,Sacramento Kings,118,Golden State Warriors,99
"Fri, Apr 28, 2023",10:30p,Memphis Grizzlies,85,Los Angeles Lakers,125
"Sat, Apr 29, 2023",8:30p,Phoenix Suns,107,Denver Nuggets,125
"Sun, Apr 30, 2023",1:00p,Miami Heat,108,New York Knicks,101
"Sun, Apr 30, 2023",3:30p,Golden State Warriors,120,Sacramento Kings,100
