Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Thu, May 13, 2021",7:30p,San Antonio Spurs,98,New York Knicks,102
"Thu, May 13, 2021",8:00p,Toronto Raptors,102,Chicago Bulls,114
"Thu, May 13, 2021",8:00p,Sacramento Kings,110,Memphis Grizzlies,116
"Thu, May 13, 2021",8:00p,Denver Nuggets,114,Minnesota Timberwolves,103
"Thu, May 13, 2021",10:00p,Portland Trail Blazers,117,Phoenix Suns,118
"Fri, May 14, 2021",7:00p,Cleveland Cavaliers,105,Washington Wizards,120
"Fri, May 14, 2021",8:00p,Denver Nuggets,104,Detroit Pistons,91
"Fri, May 14, 2021",8:00p,Utah Jazz,109,Oklahoma City Thunder,93
"Fri, May 14, 2021",8:00p,Orlando Magic,97,Philadelphia 76ers,122
"Fri, May 14, 2021",9:00p,Toronto Raptors,110,Dallas Mavericks,114
"Fri, May 14, 2021",9:00p,Los Angeles Clippers,115,Houston Rockets,122
"Fri, May 14, 2021",9:00p,Sacramento Kings,106,Memphis Grizzlies,107
"Fri, May 14, 2021",9:30p,New Orleans Pelicans,122,Golden State Warriors,125
"Sat, May 15, 2021",1:00p,Chicago Bulls,91,Brooklyn Nets,105
"Sat, May 15, 2021",1:00p,Los Angeles Lakers,122,Indiana Pacers,115
"Sat, May 15, 2021",1:00p,Charlotte Hornets,109,New York Knicks,118
"Sat, May 15, 2021",2:00p,Boston Celtics,124,Minnesota Timberwolves,108
"Sat, May 15, 2021",2:00p,Phoenix Suns,140,San Antonio Spurs,103
"Sat, May 15, 2021",8:00p,Miami Heat,108,Milwaukee Bucks,122
"Sun, May 16, 2021",1:00p,Boston Celtics,92,New York Knicks,96
"Sun, May 16, 2021",1:00p,Indiana Pacers,125,Toronto Raptors,113
"Sun, May 16, 2021",1:00p,Charlotte Hornets,110,Washington Wizards,115
"Sun, May 16, 2021",2:00p,Phoenix Suns,123,San Antonio Spurs,121
"Sun, May 16, 2021",3:30p,Memphis Grizzlies,101,Golden State Warriors,113
"Sun, May 16, 2021",7:00p,Houston Rockets,95,Atlanta Hawks,124
"Sun, May 16, 2021",7:00p,Cleveland Cavaliers,109,Brooklyn Nets,123
"Sun, May 16, 2021",7:00p,Orlando Magic,117,Philadelphia 76ers,128
"Sun, May 16, 2021",8:00p,Miami Heat,120,Detroit Pistons,107
"Sun, May 16, 2021",9:00p,Milwaukee Bucks,112,Chicago Bulls,118
"Sun, May 16, 2021",9:00p,Dallas Mavericks,121,Minnesota Timberwolves,136
"Sun, May 16, 2021",9:00p,Los Angeles Lakers,110,New Orleans Pelicans,98
"Sun, May 16, 2021",9:00p,Los Angeles Clippers,112,Oklahoma City Thunder,117
"Sun, May 16, 2021",9:00p,Denver Nuggets,116,Portland Trail Blazers,132
"Sun, May 16, 2021",9:00p,Utah Jazz,121,Sacramento Kings,99
"Tue, May 18, 2021",6:30p,Charlotte Hornets,117,Indiana Pacers,144
"Tue, May 18, 2021",9:00p,Washington Wizards,100,Boston Celtics,118
"Wed, May 19, 2021",7:30p,San Antonio Spurs,96,Memphis Grizzlies,100
"Wed, May 19, 2021",10:00p,Golden State Warriors,100,Los Angeles Lakers,103
"Thu, May 20, 2021",8:00p,Indiana Pacers,115,Washington Wizards,142
"Fri, May 21, 2021",9:00p,Memphis Grizzlies,117,Golden State Warriors,112
"Sat, May 22, 2021",2:00p,Miami Heat,107,Milwaukee Bucks,109
"Sat, May 22, 2021",4:30p,Dallas Mavericks,113,Los Angeles Clippers,103
"Sat, May 22, 2021",8:00p,Boston Celtics,93,Brooklyn Nets,104
"Sat, May 22, 2021",10:30p,Portland Trail Blazers,123,Denver Nuggets,109
"Sun, May 23, 2021",1:00p,Washington Wizards,118,Philadelphia 76ers,125
"Sun, May 23, 2021",3:30p,Los Angeles Lakers,90,Phoenix Suns,99
"Sun, May 23, 2021",7:00p,Atlanta Hawks,107,New York Knicks,105
"Sun, May 23, 2021",9:30p,Memphis Grizzlies,112,Utah Jazz,109
"Mon, May 24, 2021",7:30p,Miami Heat,98,Milwaukee Bucks,132
"Mon, May 24, 2021",10:00p,Portland Trail Blazers,109,Denver Nuggets,128
"Tue, May 25, 2021",7:30p,Boston Celtics,108,Brooklyn Nets,130
"Tue, May 25, 2021",10:00p,Los Angeles Lakers,109,Phoenix Suns,102
"Tue, May 25, 2021",10:30p,Dallas Mavericks,127,Los Angeles Clippers,121
"Wed, May 26, 2021",7:00p,Washington Wizards,95,Philadelphia 76ers,120
"Wed, May 26, 2021",7:30p,Atlanta Hawks,92,New York Knicks,101
"Wed, May 26, 2021",10:00p,Memphis Grizzlies,129,Utah Jazz,141
"Thu, May 27, 2021",7:30p,Milwaukee Bucks,113,Miami Heat,84
"Thu, May 27, 2021",10:00p,Phoenix Suns,95,Los Angeles Lakers,109
"Thu, May 27, 2021",10:30p,Denver Nuggets,120,Portland Trail Blazers,115
"Fri, May 28, 2021",7:00p,New York Knicks,94,Atlanta Hawks,105
"Fri, May 28, 2021",8:30p,Brooklyn Nets,119,Boston Celtics,125
"Fri, May 28, 2021",9:30p,Los Angeles Clippers,118,Dallas Mavericks,108
"Sat, May 29, 2021",1:30p,Milwaukee Bucks,120,Miami Heat,103
"Sat, May 29, 2021",4:00p,Denver Nuggets,95,Portland Trail Blazers,115
"Sat, May 29, 2021",7:00p,Philadelphia 76ers,132,Washington Wizards,103
"Sat, May 29, 2021",9:30p,Utah Jazz,121,Memphis Grizzlies,111
"Sun, May 30, 2021",1:00p,New York Knicks,96,Atlanta Hawks,113
"Sun, May 30, 2021",3:30p,Phoenix Suns,100,Los Angeles Lakers,92
"Sun, May 30, 2021",7:00p,Brooklyn Nets,141,Boston Celtics,126
"Sun, May 30, 2021",9:30p,Los Angeles Clippers,106,Dallas Mavericks,81
"Mon, May 31, 2021",7:00p,Philadelphia 76ers,114,Washington Wizards,122
"Mon, May 31, 2021",9:30p,Utah Jazz,120,Memphis Grizzlies,113
