Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Wed, Dec 1, 2021",7:00p,Atlanta Hawks,114.0,Indiana Pacers,111.0
"Wed, Dec 1, 2021",7:00p,Denver Nuggets,103.0,Orlando Magic,108.0
"Wed, Dec 1, 2021",7:00p,Minnesota Timberwolves,107.0,Washington Wizards,115.0
"Wed, Dec 1, 2021",7:30p,Philadelphia 76ers,87.0,Boston Celtics,88.0
"Wed, Dec 1, 2021",7:30p,Cleveland Cavaliers,111.0,Miami Heat,85.0
"Wed, Dec 1, 2021",8:00p,Charlotte Hornets,125.0,Milwaukee Bucks,127.0
"Wed, Dec 1, 2021",8:00p,Dallas Mavericks,139.0,New Orleans Pelicans,107.0
"Wed, Dec 1, 2021",8:00p,Houston Rockets,114.0,Oklahoma City Thunder,110.0
"Wed, Dec 1, 2021",10:30p,Sacramento Kings,124.0,Los Angeles Clippers,115.0
"Thu, Dec 2, 2021",7:30p,Chicago Bulls,119.0,New York Knicks,115.0
"Thu, Dec 2, 2021",7:30p,Milwaukee Bucks,93.0,Toronto Raptors,97.0
"Thu, Dec 2, 2021",8:00p,Oklahoma City Thunder,79.0,Memphis Grizzlies,152.0
"Thu, Dec 2, 2021",9:00p,Detroit Pistons,103.0,Phoenix Suns,114.0
"Thu, Dec 2, 2021",10:00p,San Antonio Spurs,114.0,Portland Trail Blazers,83.0
"Fri, Dec 3, 2021",7:00p,Miami Heat,113.0,Indiana Pacers,104.0
"Fri, Dec 3, 2021",7:00p,Cleveland Cavaliers,116.0,Washington Wizards,101.0
"Fri, Dec 3, 2021",7:30p,Philadelphia 76ers,98.0,Atlanta Hawks,96.0
"Fri, Dec 3, 2021",7:30p,Minnesota Timberwolves,105.0,Brooklyn Nets,110.0
"Fri, Dec 3, 2021",8:00p,Orlando Magic,116.0,Houston Rockets,118.0
"Fri, Dec 3, 2021",8:30p,New Orleans Pelicans,107.0,Dallas Mavericks,91.0
"Fri, Dec 3, 2021",9:00p,Boston Celtics,130.0,Utah Jazz,137.0
"Fri, Dec 3, 2021",10:00p,Phoenix Suns,96.0,Golden State Warriors,118.0
"Fri, Dec 3, 2021",10:00p,Los Angeles Clippers,119.0,Los Angeles Lakers,115.0
