Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Mon, Oct 29, 2018",8:00p,Toronto Raptors,109,Milwaukee Bucks,124
"Mon, Oct 29, 2018",8:00p,Los Angeles Lakers,120,Minnesota Timberwolves,124
"Mon, Oct 29, 2018",8:30p,Dallas Mavericks,108,San Antonio Spurs,113
"Mon, Oct 29, 2018",9:00p,New Orleans Pelicans,111,Denver Nuggets,116
"Tue, Oct 30, 2018",7:00p,Miami Heat,113,Charlotte Hornets,125
"Tue, Oct 30, 2018",7:00p,Atlanta Hawks,114,Cleveland Cavaliers,136
"Tue, Oct 30, 2018",7:00p,Sacramento Kings,107,Orlando Magic,99
"Tue, Oct 30, 2018",7:30p,Detroit Pistons,105,Boston Celtics,108
"Tue, Oct 30, 2018",7:30p,Philadelphia 76ers,112,Toronto Raptors,129
"Tue, Oct 30, 2018",8:00p,Portland Trail Blazers,104,Houston Rockets,85
"Tue, Oct 30, 2018",8:00p,Washington Wizards,95,Memphis Grizzlies,107
"Tue, Oct 30, 2018",8:00p,Los Angeles Clippers,110,Oklahoma City Thunder,128
"Wed, Oct 31, 2018",7:30p,Detroit Pistons,119,Brooklyn Nets,120
"Wed, Oct 31, 2018",8:00p,Denver Nuggets,108,Chicago Bulls,107
"Wed, Oct 31, 2018",8:00p,Utah Jazz,125,Minnesota Timberwolves,128
"Wed, Oct 31, 2018",8:00p,Indiana Pacers,107,New York Knicks,101
"Wed, Oct 31, 2018",10:30p,New Orleans Pelicans,121,Golden State Warriors,131
"Wed, Oct 31, 2018",10:30p,Dallas Mavericks,113,Los Angeles Lakers,114
"Wed, Oct 31, 2018",10:30p,San Antonio Spurs,120,Phoenix Suns,90
