Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Fri, Jan 4, 2019",10:30p,Oklahoma City Thunder,111,Portland Trail Blazers,109
"Sat, Jan 5, 2019",5:00p,Charlotte Hornets,110,Denver Nuggets,123
"Sat, Jan 5, 2019",7:00p,Utah Jazz,110,Detroit Pistons,105
"Sat, Jan 5, 2019",7:30p,Dallas Mavericks,100,Philadelphia 76ers,106
"Sat, Jan 5, 2019",8:00p,New Orleans Pelicans,133,Cleveland Cavaliers,98
"Sat, Jan 5, 2019",8:30p,Toronto Raptors,123,Milwaukee Bucks,116
"Sat, Jan 5, 2019",8:30p,Memphis Grizzlies,88,San Antonio Spurs,108
"Sat, Jan 5, 2019",10:00p,Houston Rockets,101,Portland Trail Blazers,110
"Sat, Jan 5, 2019",10:00p,Golden State Warriors,127,Sacramento Kings,123
"Sun, Jan 6, 2019",3:30p,Brooklyn Nets,117,Chicago Bulls,100
"Sun, Jan 6, 2019",3:30p,Orlando Magic,96,Los Angeles Clippers,106
"Sun, Jan 6, 2019",3:30p,Los Angeles Lakers,86,Minnesota Timberwolves,108
"Sun, Jan 6, 2019",6:00p,Miami Heat,82,Atlanta Hawks,106
"Sun, Jan 6, 2019",7:00p,Washington Wizards,116,Oklahoma City Thunder,98
"Sun, Jan 6, 2019",7:30p,Indiana Pacers,105,Toronto Raptors,121
"Sun, Jan 6, 2019",8:00p,Charlotte Hornets,119,Phoenix Suns,113
"Mon, Jan 7, 2019",7:00p,San Antonio Spurs,119,Detroit Pistons,107
"Mon, Jan 7, 2019",7:30p,Brooklyn Nets,95,Boston Celtics,116
"Mon, Jan 7, 2019",8:00p,Denver Nuggets,113,Houston Rockets,125
"Mon, Jan 7, 2019",8:00p,Utah Jazz,102,Milwaukee Bucks,114
"Mon, Jan 7, 2019",8:00p,Memphis Grizzlies,95,New Orleans Pelicans,114
"Mon, Jan 7, 2019",8:30p,Los Angeles Lakers,107,Dallas Mavericks,97
"Mon, Jan 7, 2019",10:00p,New York Knicks,101,Portland Trail Blazers,111
"Mon, Jan 7, 2019",10:00p,Orlando Magic,95,Sacramento Kings,111
"Tue, Jan 8, 2019",7:00p,Indiana Pacers,123,Cleveland Cavaliers,115
"Tue, Jan 8, 2019",7:00p,Washington Wizards,115,Philadelphia 76ers,132
"Tue, Jan 8, 2019",7:30p,Denver Nuggets,103,Miami Heat,99
"Tue, Jan 8, 2019",7:30p,Atlanta Hawks,101,Toronto Raptors,104
"Tue, Jan 8, 2019",8:00p,Minnesota Timberwolves,119,Oklahoma City Thunder,117
"Tue, Jan 8, 2019",9:00p,Sacramento Kings,111,Phoenix Suns,115
"Tue, Jan 8, 2019",10:30p,New York Knicks,95,Golden State Warriors,122
"Tue, Jan 8, 2019",10:30p,Charlotte Hornets,109,Los Angeles Clippers,128
"Wed, Jan 9, 2019",7:00p,Indiana Pacers,108,Boston Celtics,135
"Wed, Jan 9, 2019",7:00p,Philadelphia 76ers,106,Washington Wizards,123
"Wed, Jan 9, 2019",7:30p,Atlanta Hawks,100,Brooklyn Nets,116
"Wed, Jan 9, 2019",8:00p,Milwaukee Bucks,116,Houston Rockets,109
"Wed, Jan 9, 2019",8:00p,San Antonio Spurs,86,Memphis Grizzlies,96
"Wed, Jan 9, 2019",8:00p,Cleveland Cavaliers,124,New Orleans Pelicans,140
"Wed, Jan 9, 2019",8:30p,Phoenix Suns,94,Dallas Mavericks,104
"Wed, Jan 9, 2019",9:00p,Orlando Magic,93,Utah Jazz,106
"Wed, Jan 9, 2019",10:00p,Chicago Bulls,112,Portland Trail Blazers,124
"Wed, Jan 9, 2019",10:30p,Detroit Pistons,100,Los Angeles Lakers,113
"Thu, Jan 10, 2019",7:00p,Boston Celtics,99,Miami Heat,115
"Thu, Jan 10, 2019",9:00p,Los Angeles Clippers,100,Denver Nuggets,121
"Thu, Jan 10, 2019",9:30p,Oklahoma City Thunder,147,San Antonio Spurs,154
"Thu, Jan 10, 2019",10:00p,Detroit Pistons,102,Sacramento Kings,112
"Fri, Jan 11, 2019",7:00p,Atlanta Hawks,123,Philadelphia 76ers,121
"Fri, Jan 11, 2019",7:00p,Milwaukee Bucks,106,Washington Wizards,113
"Fri, Jan 11, 2019",7:30p,Indiana Pacers,121,New York Knicks,106
"Fri, Jan 11, 2019",7:30p,Brooklyn Nets,105,Toronto Raptors,122
"Fri, Jan 11, 2019",8:00p,Cleveland Cavaliers,113,Houston Rockets,141
"Fri, Jan 11, 2019",8:00p,Dallas Mavericks,119,Minnesota Timberwolves,115
"Fri, Jan 11, 2019",10:00p,Charlotte Hornets,96,Portland Trail Blazers,127
"Fri, Jan 11, 2019",10:00p,Los Angeles Lakers,95,Utah Jazz,113
"Fri, Jan 11, 2019",10:30p,Chicago Bulls,109,Golden State Warriors,146
"Sat, Jan 12, 2019",3:30p,Detroit Pistons,109,Los Angeles Clippers,104
"Sat, Jan 12, 2019",5:00p,Memphis Grizzlies,108,Miami Heat,112
"Sat, Jan 12, 2019",7:00p,Boston Celtics,103,Orlando Magic,105
"Sat, Jan 12, 2019",8:00p,New Orleans Pelicans,106,Minnesota Timberwolves,110
"Sat, Jan 12, 2019",8:00p,San Antonio Spurs,112,Oklahoma City Thunder,122
"Sat, Jan 12, 2019",9:00p,Denver Nuggets,93,Phoenix Suns,102
"Sat, Jan 12, 2019",10:00p,Charlotte Hornets,97,Sacramento Kings,104
"Sat, Jan 12, 2019",10:00p,Chicago Bulls,102,Utah Jazz,110
"Sun, Jan 13, 2019",1:00p,Philadelphia 76ers,108,New York Knicks,105
"Sun, Jan 13, 2019",1:00p,Toronto Raptors,140,Washington Wizards,138
"Sun, Jan 13, 2019",3:30p,Milwaukee Bucks,133,Atlanta Hawks,114
"Sun, Jan 13, 2019",6:00p,Houston Rockets,109,Orlando Magic,116
"Sun, Jan 13, 2019",7:00p,Golden State Warriors,119,Dallas Mavericks,114
"Sun, Jan 13, 2019",8:00p,Portland Trail Blazers,113,Denver Nuggets,116
"Sun, Jan 13, 2019",9:30p,Cleveland Cavaliers,101,Los Angeles Lakers,95
"Mon, Jan 14, 2019",7:30p,Boston Celtics,102,Brooklyn Nets,109
"Mon, Jan 14, 2019",8:00p,Memphis Grizzlies,94,Houston Rockets,112
"Mon, Jan 14, 2019",8:30p,Charlotte Hornets,108,San Antonio Spurs,93
"Mon, Jan 14, 2019",9:00p,Detroit Pistons,94,Utah Jazz,100
"Mon, Jan 14, 2019",10:00p,Portland Trail Blazers,107,Sacramento Kings,115
"Mon, Jan 14, 2019",10:30p,New Orleans Pelicans,121,Los Angeles Clippers,117
"Tue, Jan 15, 2019",7:00p,Phoenix Suns,97,Indiana Pacers,131
"Tue, Jan 15, 2019",7:00p,Minnesota Timberwolves,107,Philadelphia 76ers,149
"Tue, Jan 15, 2019",7:30p,Oklahoma City Thunder,126,Atlanta Hawks,142
"Tue, Jan 15, 2019",8:00p,Miami Heat,86,Milwaukee Bucks,124
"Tue, Jan 15, 2019",9:00p,Golden State Warriors,142,Denver Nuggets,111
"Tue, Jan 15, 2019",10:30p,Chicago Bulls,100,Los Angeles Lakers,107
"Wed, Jan 16, 2019",7:00p,Orlando Magic,115,Detroit Pistons,120
"Wed, Jan 16, 2019",8:00p,Toronto Raptors,108,Boston Celtics,117
"Wed, Jan 16, 2019",8:00p,Brooklyn Nets,145,Houston Rockets,142
"Wed, Jan 16, 2019",8:00p,Milwaukee Bucks,111,Memphis Grizzlies,101
"Wed, Jan 16, 2019",8:30p,San Antonio Spurs,105,Dallas Mavericks,101
"Wed, Jan 16, 2019",10:00p,Cleveland Cavaliers,112,Portland Trail Blazers,129
"Wed, Jan 16, 2019",10:30p,New Orleans Pelicans,140,Golden State Warriors,147
"Wed, Jan 16, 2019",10:30p,Utah Jazz,129,Los Angeles Clippers,109
"Thu, Jan 17, 2019",3:00p,New York Knicks,100,Washington Wizards,101
"Thu, Jan 17, 2019",7:00p,Sacramento Kings,95,Charlotte Hornets,114
"Thu, Jan 17, 2019",7:00p,Philadelphia 76ers,120,Indiana Pacers,96
"Thu, Jan 17, 2019",7:30p,Phoenix Suns,109,Toronto Raptors,111
"Thu, Jan 17, 2019",9:00p,Chicago Bulls,105,Denver Nuggets,135
"Thu, Jan 17, 2019",9:30p,Los Angeles Lakers,138,Oklahoma City Thunder,128
"Fri, Jan 18, 2019",7:00p,Memphis Grizzlies,116,Boston Celtics,122
"Fri, Jan 18, 2019",7:00p,Miami Heat,93,Detroit Pistons,98
"Fri, Jan 18, 2019",7:00p,Brooklyn Nets,117,Orlando Magic,115
"Fri, Jan 18, 2019",8:00p,San Antonio Spurs,116,Minnesota Timberwolves,113
"Fri, Jan 18, 2019",9:00p,Cleveland Cavaliers,99,Utah Jazz,115
"Fri, Jan 18, 2019",10:30p,Golden State Warriors,112,Los Angeles Clippers,94
"Fri, Jan 18, 2019",10:30p,New Orleans Pelicans,112,Portland Trail Blazers,128
"Sat, Jan 19, 2019",3:30p,Oklahoma City Thunder,117,Philadelphia 76ers,115
"Sat, Jan 19, 2019",5:00p,Phoenix Suns,115,Charlotte Hornets,135
"Sat, Jan 19, 2019",7:00p,Sacramento Kings,103,Detroit Pistons,101
"Sat, Jan 19, 2019",7:00p,Dallas Mavericks,99,Indiana Pacers,111
"Sat, Jan 19, 2019",7:00p,Milwaukee Bucks,118,Orlando Magic,108
"Sat, Jan 19, 2019",7:30p,Boston Celtics,113,Atlanta Hawks,105
"Sat, Jan 19, 2019",7:30p,Memphis Grizzlies,90,Toronto Raptors,119
"Sat, Jan 19, 2019",8:00p,Miami Heat,117,Chicago Bulls,103
"Sat, Jan 19, 2019",8:30p,Los Angeles Lakers,134,Houston Rockets,138
"Sat, Jan 19, 2019",10:00p,Cleveland Cavaliers,102,Denver Nuggets,124
"Sun, Jan 20, 2019",6:00p,Charlotte Hornets,95,Indiana Pacers,120
"Sun, Jan 20, 2019",7:00p,Phoenix Suns,114,Minnesota Timberwolves,116
"Sun, Jan 20, 2019",7:00p,Los Angeles Clippers,103,San Antonio Spurs,95
"Mon, Jan 21, 2019",12:30p,Oklahoma City Thunder,127,New York Knicks,109
"Mon, Jan 21, 2019",1:00p,Chicago Bulls,104,Cleveland Cavaliers,88
"Mon, Jan 21, 2019",2:00p,Dallas Mavericks,106,Milwaukee Bucks,116
"Mon, Jan 21, 2019",2:00p,Detroit Pistons,87,Washington Wizards,101
"Mon, Jan 21, 2019",3:00p,Orlando Magic,122,Atlanta Hawks,103
"Mon, Jan 21, 2019",3:30p,Sacramento Kings,94,Brooklyn Nets,123
"Mon, Jan 21, 2019",5:30p,New Orleans Pelicans,105,Memphis Grizzlies,85
"Mon, Jan 21, 2019",6:00p,Miami Heat,99,Boston Celtics,107
"Mon, Jan 21, 2019",8:00p,Houston Rockets,93,Philadelphia 76ers,121
"Mon, Jan 21, 2019",9:00p,Portland Trail Blazers,109,Utah Jazz,104
"Mon, Jan 21, 2019",10:30p,Golden State Warriors,130,Los Angeles Lakers,111
"Tue, Jan 22, 2019",7:00p,Sacramento Kings,105,Toronto Raptors,120
"Tue, Jan 22, 2019",8:00p,Portland Trail Blazers,114,Oklahoma City Thunder,123
"Tue, Jan 22, 2019",8:30p,Los Angeles Clippers,98,Dallas Mavericks,106
"Tue, Jan 22, 2019",9:00p,Minnesota Timberwolves,118,Phoenix Suns,91
"Wed, Jan 23, 2019",7:00p,Toronto Raptors,106,Indiana Pacers,110
"Wed, Jan 23, 2019",7:30p,Cleveland Cavaliers,103,Boston Celtics,123
"Wed, Jan 23, 2019",7:30p,Orlando Magic,110,Brooklyn Nets,114
"Wed, Jan 23, 2019",7:30p,Los Angeles Clippers,111,Miami Heat,99
"Wed, Jan 23, 2019",7:30p,Houston Rockets,114,New York Knicks,110
"Wed, Jan 23, 2019",8:00p,Atlanta Hawks,121,Chicago Bulls,101
"Wed, Jan 23, 2019",8:00p,Charlotte Hornets,118,Memphis Grizzlies,107
"Wed, Jan 23, 2019",8:00p,Detroit Pistons,98,New Orleans Pelicans,94
"Wed, Jan 23, 2019",8:00p,San Antonio Spurs,120,Philadelphia 76ers,122
"Wed, Jan 23, 2019",10:30p,Denver Nuggets,108,Utah Jazz,114
"Thu, Jan 24, 2019",8:00p,New Orleans Pelicans,116,Oklahoma City Thunder,122
"Thu, Jan 24, 2019",8:00p,Golden State Warriors,126,Washington Wizards,118
"Thu, Jan 24, 2019",9:00p,Portland Trail Blazers,120,Phoenix Suns,106
"Thu, Jan 24, 2019",10:30p,Minnesota Timberwolves,120,Los Angeles Lakers,105
"Fri, Jan 25, 2019",7:00p,Washington Wizards,95,Orlando Magic,91
"Fri, Jan 25, 2019",7:30p,New York Knicks,99,Brooklyn Nets,109
"Fri, Jan 25, 2019",7:30p,Miami Heat,100,Cleveland Cavaliers,94
"Fri, Jan 25, 2019",8:00p,Los Angeles Clippers,106,Chicago Bulls,101
"Fri, Jan 25, 2019",8:00p,Toronto Raptors,119,Houston Rockets,121
"Fri, Jan 25, 2019",8:00p,Sacramento Kings,99,Memphis Grizzlies,96
"Fri, Jan 25, 2019",8:30p,Detroit Pistons,101,Dallas Mavericks,106
"Fri, Jan 25, 2019",8:30p,Charlotte Hornets,99,Milwaukee Bucks,108
"Fri, Jan 25, 2019",9:00p,Phoenix Suns,95,Denver Nuggets,132
"Fri, Jan 25, 2019",9:00p,Minnesota Timberwolves,102,Utah Jazz,106
"Sat, Jan 26, 2019",6:00p,San Antonio Spurs,126,New Orleans Pelicans,114
"Sat, Jan 26, 2019",8:00p,Indiana Pacers,103,Memphis Grizzlies,106
"Sat, Jan 26, 2019",8:30p,Golden State Warriors,115,Boston Celtics,111
"Sat, Jan 26, 2019",9:00p,Philadelphia 76ers,110,Denver Nuggets,126
"Sat, Jan 26, 2019",10:00p,Atlanta Hawks,111,Portland Trail Blazers,120
"Sun, Jan 27, 2019",3:30p,Cleveland Cavaliers,104,Chicago Bulls,101
"Sun, Jan 27, 2019",3:30p,Sacramento Kings,108,Los Angeles Clippers,122
"Sun, Jan 27, 2019",6:00p,Milwaukee Bucks,112,Oklahoma City Thunder,118
"Sun, Jan 27, 2019",7:00p,Toronto Raptors,123,Dallas Mavericks,120
"Sun, Jan 27, 2019",7:00p,Orlando Magic,98,Houston Rockets,103
"Sun, Jan 27, 2019",7:00p,Utah Jazz,125,Minnesota Timberwolves,111
"Sun, Jan 27, 2019",7:00p,Washington Wizards,119,San Antonio Spurs,132
"Sun, Jan 27, 2019",7:30p,Miami Heat,106,New York Knicks,97
"Sun, Jan 27, 2019",9:30p,Phoenix Suns,102,Los Angeles Lakers,116
"Mon, Jan 28, 2019",7:00p,New York Knicks,92,Charlotte Hornets,101
"Mon, Jan 28, 2019",7:00p,Golden State Warriors,132,Indiana Pacers,100
"Mon, Jan 28, 2019",7:30p,Brooklyn Nets,104,Boston Celtics,112
"Mon, Jan 28, 2019",8:00p,Denver Nuggets,95,Memphis Grizzlies,92
"Mon, Jan 28, 2019",10:30p,Atlanta Hawks,123,Los Angeles Clippers,118
"Tue, Jan 29, 2019",7:00p,Washington Wizards,113,Cleveland Cavaliers,116
"Tue, Jan 29, 2019",7:00p,Milwaukee Bucks,115,Detroit Pistons,105
"Tue, Jan 29, 2019",7:00p,Oklahoma City Thunder,126,Orlando Magic,117
"Tue, Jan 29, 2019",7:30p,Chicago Bulls,117,Brooklyn Nets,122
"Tue, Jan 29, 2019",8:00p,New Orleans Pelicans,121,Houston Rockets,116
"Tue, Jan 29, 2019",8:30p,Phoenix Suns,124,San Antonio Spurs,126
"Tue, Jan 29, 2019",10:30p,Philadelphia 76ers,121,Los Angeles Lakers,105
"Wed, Jan 30, 2019",7:30p,Charlotte Hornets,94,Boston Celtics,126
"Wed, Jan 30, 2019",7:30p,Chicago Bulls,105,Miami Heat,89
"Wed, Jan 30, 2019",7:30p,Dallas Mavericks,114,New York Knicks,90
"Wed, Jan 30, 2019",8:00p,Memphis Grizzlies,97,Minnesota Timberwolves,99
"Wed, Jan 30, 2019",8:00p,Denver Nuggets,105,New Orleans Pelicans,99
"Wed, Jan 30, 2019",8:00p,Indiana Pacers,89,Washington Wizards,107
"Wed, Jan 30, 2019",10:00p,Atlanta Hawks,113,Sacramento Kings,135
"Wed, Jan 30, 2019",10:30p,Utah Jazz,105,Portland Trail Blazers,132
"Thu, Jan 31, 2019",7:00p,Dallas Mavericks,89,Detroit Pistons,93
"Thu, Jan 31, 2019",7:00p,Indiana Pacers,100,Orlando Magic,107
"Thu, Jan 31, 2019",8:00p,Milwaukee Bucks,105,Toronto Raptors,92
"Thu, Jan 31, 2019",8:30p,Brooklyn Nets,114,San Antonio Spurs,117
"Thu, Jan 31, 2019",10:30p,Philadelphia 76ers,113,Golden State Warriors,104
"Thu, Jan 31, 2019",10:30p,Los Angeles Lakers,123,Los Angeles Clippers,120
