Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Fri, Mar 1, 2019",7:30p,Chicago Bulls,168,Atlanta Hawks,161
"Fri, Mar 1, 2019",7:30p,Charlotte Hornets,123,Brooklyn Nets,112
"Fri, Mar 1, 2019",8:00p,Washington Wizards,96,Boston Celtics,107
"Fri, Mar 1, 2019",8:00p,Portland Trail Blazers,117,Toronto Raptors,119
"Fri, Mar 1, 2019",9:00p,New Orleans Pelicans,130,Phoenix Suns,116
"Fri, Mar 1, 2019",10:00p,Los Angeles Clippers,116,Sacramento Kings,109
"Fri, Mar 1, 2019",10:30p,Milwaukee Bucks,131,Los Angeles Lakers,120
"Sat, Mar 2, 2019",5:00p,Detroit Pistons,129,Cleveland Cavaliers,93
"Sat, Mar 2, 2019",7:00p,Orlando Magic,117,Indiana Pacers,112
"Sat, Mar 2, 2019",7:30p,Brooklyn Nets,88,Miami Heat,117
"Sat, Mar 2, 2019",8:30p,Memphis Grizzlies,111,Dallas Mavericks,81
"Sat, Mar 2, 2019",8:30p,Golden State Warriors,120,Philadelphia 76ers,117
"Sat, Mar 2, 2019",8:30p,Oklahoma City Thunder,102,San Antonio Spurs,116
"Sat, Mar 2, 2019",9:00p,New Orleans Pelicans,120,Denver Nuggets,112
"Sat, Mar 2, 2019",9:00p,Los Angeles Lakers,109,Phoenix Suns,118
"Sat, Mar 2, 2019",9:00p,Milwaukee Bucks,111,Utah Jazz,115
"Sun, Mar 3, 2019",1:00p,Portland Trail Blazers,118,Charlotte Hornets,108
"Sun, Mar 3, 2019",3:30p,Houston Rockets,115,Boston Celtics,104
"Sun, Mar 3, 2019",3:30p,Atlanta Hawks,123,Chicago Bulls,118
"Sun, Mar 3, 2019",3:30p,New York Knicks,107,Los Angeles Clippers,128
"Sun, Mar 3, 2019",6:00p,Orlando Magic,93,Cleveland Cavaliers,107
"Sun, Mar 3, 2019",6:00p,Toronto Raptors,107,Detroit Pistons,112
"Sun, Mar 3, 2019",6:00p,Minnesota Timberwolves,121,Washington Wizards,135
"Sun, Mar 3, 2019",7:00p,Memphis Grizzlies,95,Oklahoma City Thunder,99
"Mon, Mar 4, 2019",7:30p,Dallas Mavericks,88,Brooklyn Nets,127
"Mon, Mar 4, 2019",7:30p,Atlanta Hawks,113,Miami Heat,114
"Mon, Mar 4, 2019",8:30p,Denver Nuggets,103,San Antonio Spurs,104
"Mon, Mar 4, 2019",9:00p,Milwaukee Bucks,105,Phoenix Suns,114
"Mon, Mar 4, 2019",9:00p,New Orleans Pelicans,115,Utah Jazz,112
"Mon, Mar 4, 2019",10:00p,New York Knicks,108,Sacramento Kings,115
"Mon, Mar 4, 2019",10:30p,Los Angeles Clippers,113,Los Angeles Lakers,105
"Tue, Mar 5, 2019",7:00p,Chicago Bulls,96,Indiana Pacers,105
"Tue, Mar 5, 2019",7:00p,Orlando Magic,106,Philadelphia 76ers,114
"Tue, Mar 5, 2019",8:00p,Portland Trail Blazers,111,Memphis Grizzlies,120
"Tue, Mar 5, 2019",8:00p,Oklahoma City Thunder,120,Minnesota Timberwolves,131
"Tue, Mar 5, 2019",8:00p,Houston Rockets,107,Toronto Raptors,95
"Tue, Mar 5, 2019",10:30p,Boston Celtics,128,Golden State Warriors,95
"Wed, Mar 6, 2019",7:00p,Miami Heat,91,Charlotte Hornets,84
"Wed, Mar 6, 2019",7:00p,Minnesota Timberwolves,114,Detroit Pistons,131
"Wed, Mar 6, 2019",7:00p,Dallas Mavericks,123,Washington Wizards,132
"Wed, Mar 6, 2019",7:30p,San Antonio Spurs,111,Atlanta Hawks,104
"Wed, Mar 6, 2019",7:30p,Cleveland Cavaliers,107,Brooklyn Nets,113
"Wed, Mar 6, 2019",8:00p,Philadelphia 76ers,107,Chicago Bulls,108
"Wed, Mar 6, 2019",8:00p,Utah Jazz,114,New Orleans Pelicans,104
"Wed, Mar 6, 2019",9:00p,New York Knicks,96,Phoenix Suns,107
"Wed, Mar 6, 2019",10:00p,Boston Celtics,111,Sacramento Kings,109
"Wed, Mar 6, 2019",10:30p,Denver Nuggets,115,Los Angeles Lakers,99
"Thu, Mar 7, 2019",8:00p,Indiana Pacers,98,Milwaukee Bucks,117
"Thu, Mar 7, 2019",10:30p,Oklahoma City Thunder,129,Portland Trail Blazers,121
"Fri, Mar 8, 2019",7:00p,Washington Wizards,111,Charlotte Hornets,112
"Fri, Mar 8, 2019",7:00p,Dallas Mavericks,106,Orlando Magic,111
"Fri, Mar 8, 2019",8:00p,Detroit Pistons,112,Chicago Bulls,104
"Fri, Mar 8, 2019",8:00p,Philadelphia 76ers,91,Houston Rockets,107
"Fri, Mar 8, 2019",8:00p,Utah Jazz,104,Memphis Grizzlies,114
"Fri, Mar 8, 2019",8:00p,Cleveland Cavaliers,110,Miami Heat,126
"Fri, Mar 8, 2019",8:00p,Toronto Raptors,127,New Orleans Pelicans,104
"Fri, Mar 8, 2019",10:30p,Denver Nuggets,105,Golden State Warriors,122
"Fri, Mar 8, 2019",10:30p,Oklahoma City Thunder,110,Los Angeles Clippers,118
"Sat, Mar 9, 2019",12:00p,Sacramento Kings,102,New York Knicks,94
"Sat, Mar 9, 2019",7:00p,Brooklyn Nets,114,Atlanta Hawks,112
"Sat, Mar 9, 2019",8:00p,Washington Wizards,130,Minnesota Timberwolves,135
"Sat, Mar 9, 2019",8:30p,Boston Celtics,120,Los Angeles Lakers,107
"Sat, Mar 9, 2019",9:00p,Charlotte Hornets,114,Milwaukee Bucks,131
"Sat, Mar 9, 2019",10:00p,Phoenix Suns,120,Portland Trail Blazers,127
"Sun, Mar 10, 2019",12:00p,Chicago Bulls,108,Detroit Pistons,131
"Sun, Mar 10, 2019",3:30p,Toronto Raptors,125,Miami Heat,104
"Sun, Mar 10, 2019",3:30p,Indiana Pacers,89,Philadelphia 76ers,106
"Sun, Mar 10, 2019",6:00p,New Orleans Pelicans,116,Atlanta Hawks,128
"Sun, Mar 10, 2019",6:00p,Orlando Magic,97,Memphis Grizzlies,105
"Sun, Mar 10, 2019",7:00p,Houston Rockets,94,Dallas Mavericks,93
"Sun, Mar 10, 2019",8:00p,New York Knicks,92,Minnesota Timberwolves,103
"Sun, Mar 10, 2019",8:00p,Milwaukee Bucks,114,San Antonio Spurs,121
"Sun, Mar 10, 2019",8:30p,Phoenix Suns,115,Golden State Warriors,111
"Mon, Mar 11, 2019",7:00p,Toronto Raptors,101,Cleveland Cavaliers,126
"Mon, Mar 11, 2019",7:00p,Sacramento Kings,115,Washington Wizards,121
"Mon, Mar 11, 2019",7:30p,Detroit Pistons,75,Brooklyn Nets,103
"Mon, Mar 11, 2019",8:00p,Charlotte Hornets,106,Houston Rockets,118
"Mon, Mar 11, 2019",9:00p,Oklahoma City Thunder,98,Utah Jazz,89
"Mon, Mar 11, 2019",10:30p,Boston Celtics,115,Los Angeles Clippers,140
"Tue, Mar 12, 2019",7:00p,New York Knicks,98,Indiana Pacers,103
"Tue, Mar 12, 2019",7:00p,Cleveland Cavaliers,99,Philadelphia 76ers,106
"Tue, Mar 12, 2019",8:00p,Los Angeles Lakers,123,Chicago Bulls,107
"Tue, Mar 12, 2019",8:00p,San Antonio Spurs,112,Dallas Mavericks,105
"Tue, Mar 12, 2019",8:00p,Milwaukee Bucks,130,New Orleans Pelicans,113
"Tue, Mar 12, 2019",10:30p,Minnesota Timberwolves,107,Denver Nuggets,133
"Tue, Mar 12, 2019",10:30p,Portland Trail Blazers,125,Los Angeles Clippers,104
"Wed, Mar 13, 2019",7:00p,Brooklyn Nets,96,Oklahoma City Thunder,108
"Wed, Mar 13, 2019",7:00p,Orlando Magic,90,Washington Wizards,100
"Wed, Mar 13, 2019",7:30p,Memphis Grizzlies,111,Atlanta Hawks,132
"Wed, Mar 13, 2019",7:30p,Detroit Pistons,74,Miami Heat,108
"Wed, Mar 13, 2019",9:30p,Golden State Warriors,106,Houston Rockets,104
"Wed, Mar 13, 2019",10:00p,Utah Jazz,114,Phoenix Suns,97
"Thu, Mar 14, 2019",7:00p,Oklahoma City Thunder,106,Indiana Pacers,108
"Thu, Mar 14, 2019",7:00p,Cleveland Cavaliers,91,Orlando Magic,120
"Thu, Mar 14, 2019",7:30p,Sacramento Kings,120,Boston Celtics,126
"Thu, Mar 14, 2019",8:00p,Los Angeles Lakers,98,Toronto Raptors,111
"Thu, Mar 14, 2019",9:00p,Minnesota Timberwolves,100,Utah Jazz,120
"Thu, Mar 14, 2019",10:30p,Dallas Mavericks,99,Denver Nuggets,100
"Fri, Mar 15, 2019",7:00p,Los Angeles Lakers,97,Detroit Pistons,111
"Fri, Mar 15, 2019",7:00p,Sacramento Kings,114,Philadelphia 76ers,123
"Fri, Mar 15, 2019",7:00p,Charlotte Hornets,116,Washington Wizards,110
"Fri, Mar 15, 2019",8:00p,Phoenix Suns,102,Houston Rockets,108
"Fri, Mar 15, 2019",8:00p,Milwaukee Bucks,113,Miami Heat,98
"Fri, Mar 15, 2019",8:00p,Portland Trail Blazers,122,New Orleans Pelicans,110
"Fri, Mar 15, 2019",8:30p,New York Knicks,83,San Antonio Spurs,109
