Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Wed, Jan 6, 2021",7:30p,Utah Jazz,100,New York Knicks,112
"Wed, Jan 6, 2021",8:00p,Detroit Pistons,115,Milwaukee Bucks,130
"Wed, Jan 6, 2021",8:00p,Oklahoma City Thunder,111,New Orleans Pelicans,110
"Wed, Jan 6, 2021",9:00p,Toronto Raptors,115,Phoenix Suns,123
"Wed, Jan 6, 2021",10:00p,Los Angeles Clippers,108,Golden State Warriors,101
"Wed, Jan 6, 2021",10:00p,Chicago Bulls,124,Sacramento Kings,128
"Thu, Jan 7, 2021",7:30p,Philadelphia 76ers,109,Brooklyn Nets,122
"Thu, Jan 7, 2021",8:00p,Cleveland Cavaliers,94,Memphis Grizzlies,90
"Thu, Jan 7, 2021",10:00p,Dallas Mavericks,124,Denver Nuggets,117
"Thu, Jan 7, 2021",10:00p,San Antonio Spurs,118,Los Angeles Lakers,109
"Thu, Jan 7, 2021",10:00p,Minnesota Timberwolves,117,Portland Trail Blazers,135
"Fri, Jan 8, 2021",7:00p,Phoenix Suns,105,Detroit Pistons,110
"Fri, Jan 8, 2021",7:30p,Washington Wizards,107,Boston Celtics,116
"Fri, Jan 8, 2021",7:30p,Charlotte Hornets,118,New Orleans Pelicans,110
"Fri, Jan 8, 2021",7:30p,Oklahoma City Thunder,101,New York Knicks,89
"Fri, Jan 8, 2021",8:00p,Orlando Magic,90,Houston Rockets,132
"Fri, Jan 8, 2021",8:00p,Brooklyn Nets,110,Memphis Grizzlies,115
"Fri, Jan 8, 2021",8:00p,Utah Jazz,131,Milwaukee Bucks,118
"Fri, Jan 8, 2021",10:00p,Los Angeles Clippers,105,Golden State Warriors,115
"Fri, Jan 8, 2021",10:00p,Chicago Bulls,115,Los Angeles Lakers,117
"Fri, Jan 8, 2021",10:00p,Toronto Raptors,144,Sacramento Kings,123
"Sat, Jan 9, 2021",3:00p,Denver Nuggets,115,Philadelphia 76ers,103
"Sat, Jan 9, 2021",7:00p,Atlanta Hawks,105,Charlotte Hornets,113
"Sat, Jan 9, 2021",7:00p,Phoenix Suns,125,Indiana Pacers,117
"Sat, Jan 9, 2021",7:00p,Miami Heat,128,Washington Wizards,124
"Sat, Jan 9, 2021",8:00p,Cleveland Cavaliers,90,Milwaukee Bucks,100
"Sat, Jan 9, 2021",8:00p,San Antonio Spurs,125,Minnesota Timberwolves,122
"Sat, Jan 9, 2021",8:30p,Orlando Magic,98,Dallas Mavericks,112
"Sat, Jan 9, 2021",10:00p,Portland Trail Blazers,125,Sacramento Kings,99
"Sun, Jan 10, 2021",3:00p,Utah Jazz,96,Detroit Pistons,86
"Sun, Jan 10, 2021",4:00p,Chicago Bulls,127,Los Angeles Clippers,130
"Sun, Jan 10, 2021",6:00p,Oklahoma City Thunder,129,Brooklyn Nets,116
"Sun, Jan 10, 2021",6:00p,Denver Nuggets,114,New York Knicks,89
"Sun, Jan 10, 2021",7:00p,Los Angeles Lakers,120,Houston Rockets,102
"Sun, Jan 10, 2021",8:00p,San Antonio Spurs,88,Minnesota Timberwolves,96
"Sun, Jan 10, 2021",8:30p,Toronto Raptors,105,Golden State Warriors,106
"Mon, Jan 11, 2021",7:00p,New York Knicks,88,Charlotte Hornets,109
"Mon, Jan 11, 2021",7:00p,Memphis Grizzlies,101,Cleveland Cavaliers,91
"Mon, Jan 11, 2021",7:00p,Milwaukee Bucks,121,Orlando Magic,99
"Mon, Jan 11, 2021",7:00p,Phoenix Suns,107,Washington Wizards,128
"Mon, Jan 11, 2021",7:30p,Philadelphia 76ers,94,Atlanta Hawks,112
"Mon, Jan 11, 2021",10:00p,Toronto Raptors,111,Portland Trail Blazers,112
"Mon, Jan 11, 2021",10:00p,Indiana Pacers,122,Sacramento Kings,127
"Tue, Jan 12, 2021",7:00p,Miami Heat,134,Philadelphia 76ers,137
"Tue, Jan 12, 2021",7:30p,Denver Nuggets,116,Brooklyn Nets,122
"Tue, Jan 12, 2021",7:30p,Utah Jazz,117,Cleveland Cavaliers,87
"Tue, Jan 12, 2021",8:00p,Los Angeles Lakers,117,Houston Rockets,100
"Tue, Jan 12, 2021",8:00p,San Antonio Spurs,112,Oklahoma City Thunder,102
"Tue, Jan 12, 2021",10:30p,Indiana Pacers,104,Golden State Warriors,95
"Wed, Jan 13, 2021",7:00p,Dallas Mavericks,104,Charlotte Hornets,93
"Wed, Jan 13, 2021",7:00p,Milwaukee Bucks,110,Detroit Pistons,101
"Wed, Jan 13, 2021",7:30p,Brooklyn Nets,116,New York Knicks,109
"Wed, Jan 13, 2021",8:00p,Memphis Grizzlies,118,Minnesota Timberwolves,107
"Wed, Jan 13, 2021",8:00p,Los Angeles Lakers,128,Oklahoma City Thunder,99
"Wed, Jan 13, 2021",10:00p,New Orleans Pelicans,106,Los Angeles Clippers,111
"Wed, Jan 13, 2021",10:00p,Portland Trail Blazers,132,Sacramento Kings,126
"Thu, Jan 14, 2021",7:00p,Miami Heat,108,Philadelphia 76ers,125
"Thu, Jan 14, 2021",7:30p,Houston Rockets,109,San Antonio Spurs,105
"Thu, Jan 14, 2021",7:30p,Charlotte Hornets,108,Toronto Raptors,111
"Thu, Jan 14, 2021",10:00p,Golden State Warriors,104,Denver Nuggets,114
"Thu, Jan 14, 2021",10:00p,Indiana Pacers,111,Portland Trail Blazers,87
"Fri, Jan 15, 2021",7:30p,Orlando Magic,97,Boston Celtics,124
"Fri, Jan 15, 2021",7:30p,New York Knicks,103,Cleveland Cavaliers,106
"Fri, Jan 15, 2021",7:30p,Dallas Mavericks,109,Milwaukee Bucks,112
"Fri, Jan 15, 2021",8:00p,Chicago Bulls,125,Oklahoma City Thunder,127
"Fri, Jan 15, 2021",9:00p,Atlanta Hawks,92,Utah Jazz,116
"Fri, Jan 15, 2021",10:00p,New Orleans Pelicans,95,Los Angeles Lakers,112
"Fri, Jan 15, 2021",10:00p,Los Angeles Clippers,138,Sacramento Kings,100
"Sat, Jan 16, 2021",5:00p,Houston Rockets,91,San Antonio Spurs,103
"Sat, Jan 16, 2021",6:00p,Orlando Magic,115,Brooklyn Nets,122
"Sat, Jan 16, 2021",7:30p,Charlotte Hornets,113,Toronto Raptors,116
"Sat, Jan 16, 2021",8:00p,Philadelphia 76ers,104,Memphis Grizzlies,106
"Sat, Jan 16, 2021",8:00p,Detroit Pistons,120,Miami Heat,100
"Sat, Jan 16, 2021",10:00p,Atlanta Hawks,106,Portland Trail Blazers,112
"Sun, Jan 17, 2021",1:00p,New York Knicks,105,Boston Celtics,75
"Sun, Jan 17, 2021",3:00p,Chicago Bulls,117,Dallas Mavericks,101
"Sun, Jan 17, 2021",8:00p,Utah Jazz,109,Denver Nuggets,105
"Sun, Jan 17, 2021",9:00p,New Orleans Pelicans,128,Sacramento Kings,123
"Sun, Jan 17, 2021",10:00p,Indiana Pacers,96,Los Angeles Clippers,129
"Mon, Jan 18, 2021",12:00p,Orlando Magic,84,New York Knicks,91
"Mon, Jan 18, 2021",2:30p,Minnesota Timberwolves,97,Atlanta Hawks,108
"Mon, Jan 18, 2021",3:00p,San Antonio Spurs,125,Portland Trail Blazers,104
"Mon, Jan 18, 2021",5:00p,Phoenix Suns,104,Memphis Grizzlies,108
"Mon, Jan 18, 2021",7:30p,Milwaukee Bucks,123,Brooklyn Nets,125
"Mon, Jan 18, 2021",7:30p,Dallas Mavericks,93,Toronto Raptors,116
"Mon, Jan 18, 2021",8:00p,Houston Rockets,120,Chicago Bulls,125
"Mon, Jan 18, 2021",8:00p,Detroit Pistons,107,Miami Heat,113
"Mon, Jan 18, 2021",10:00p,Golden State Warriors,115,Los Angeles Lakers,113
"Tue, Jan 19, 2021",9:00p,Oklahoma City Thunder,101,Denver Nuggets,119
"Tue, Jan 19, 2021",9:00p,New Orleans Pelicans,102,Utah Jazz,118
"Wed, Jan 20, 2021",7:00p,Brooklyn Nets,135,Cleveland Cavaliers,147
"Wed, Jan 20, 2021",7:00p,Dallas Mavericks,124,Indiana Pacers,112
"Wed, Jan 20, 2021",7:00p,Boston Celtics,109,Philadelphia 76ers,117
"Wed, Jan 20, 2021",7:30p,Detroit Pistons,115,Atlanta Hawks,123
"Wed, Jan 20, 2021",7:30p,Miami Heat,111,Toronto Raptors,102
"Wed, Jan 20, 2021",8:00p,Orlando Magic,97,Minnesota Timberwolves,96
"Wed, Jan 20, 2021",9:30p,Phoenix Suns,109,Houston Rockets,103
"Wed, Jan 20, 2021",10:00p,San Antonio Spurs,99,Golden State Warriors,121
"Wed, Jan 20, 2021",10:00p,Sacramento Kings,96,Los Angeles Clippers,115
"Thu, Jan 21, 2021",7:30p,Los Angeles Lakers,113,Milwaukee Bucks,106
"Thu, Jan 21, 2021",10:00p,New York Knicks,119,Golden State Warriors,104
"Thu, Jan 21, 2021",10:00p,New Orleans Pelicans,118,Utah Jazz,129
"Fri, Jan 22, 2021",7:00p,Chicago Bulls,123,Charlotte Hornets,110
"Fri, Jan 22, 2021",7:00p,Houston Rockets,103,Detroit Pistons,102
"Fri, Jan 22, 2021",7:00p,Orlando Magic,118,Indiana Pacers,120
"Fri, Jan 22, 2021",7:30p,Brooklyn Nets,113,Cleveland Cavaliers,125
"Fri, Jan 22, 2021",7:30p,Boston Celtics,110,Philadelphia 76ers,122
"Fri, Jan 22, 2021",7:30p,Miami Heat,81,Toronto Raptors,101
"Fri, Jan 22, 2021",8:00p,Atlanta Hawks,116,Minnesota Timberwolves,98
"Fri, Jan 22, 2021",8:30p,Dallas Mavericks,122,San Antonio Spurs,117
"Fri, Jan 22, 2021",10:00p,Oklahoma City Thunder,106,Los Angeles Clippers,120
"Fri, Jan 22, 2021",10:00p,Denver Nuggets,130,Phoenix Suns,126
"Fri, Jan 22, 2021",10:00p,New York Knicks,94,Sacramento Kings,103
"Sat, Jan 23, 2021",8:00p,Miami Heat,124,Brooklyn Nets,128
"Sat, Jan 23, 2021",8:00p,Philadelphia 76ers,114,Detroit Pistons,110
"Sat, Jan 23, 2021",8:00p,New Orleans Pelicans,110,Minnesota Timberwolves,120
"Sat, Jan 23, 2021",9:00p,Los Angeles Lakers,101,Chicago Bulls,90
"Sat, Jan 23, 2021",9:00p,Houston Rockets,133,Dallas Mavericks,108
"Sat, Jan 23, 2021",9:00p,Denver Nuggets,120,Phoenix Suns,112
"Sat, Jan 23, 2021",9:00p,Golden State Warriors,108,Utah Jazz,127
"Sun, Jan 24, 2021",1:00p,Toronto Raptors,107,Indiana Pacers,102
"Sun, Jan 24, 2021",4:00p,Oklahoma City Thunder,100,Los Angeles Clippers,108
"Sun, Jan 24, 2021",7:00p,Cleveland Cavaliers,103,Boston Celtics,141
"Sun, Jan 24, 2021",7:00p,Charlotte Hornets,107,Orlando Magic,104
"Sun, Jan 24, 2021",8:00p,Atlanta Hawks,115,Milwaukee Bucks,129
"Sun, Jan 24, 2021",8:00p,Washington Wizards,101,San Antonio Spurs,121
"Sun, Jan 24, 2021",10:00p,New York Knicks,113,Portland Trail Blazers,116
"Mon, Jan 25, 2021",7:00p,Philadelphia 76ers,104,Detroit Pistons,119
"Mon, Jan 25, 2021",7:00p,Toronto Raptors,114,Indiana Pacers,129
"Mon, Jan 25, 2021",7:00p,Charlotte Hornets,108,Orlando Magic,117
"Mon, Jan 25, 2021",7:30p,Miami Heat,85,Brooklyn Nets,98
"Mon, Jan 25, 2021",8:00p,Los Angeles Lakers,115,Cleveland Cavaliers,108
"Mon, Jan 25, 2021",8:30p,Denver Nuggets,117,Dallas Mavericks,113
"Mon, Jan 25, 2021",9:00p,Boston Celtics,119,Chicago Bulls,103
"Mon, Jan 25, 2021",10:00p,Minnesota Timberwolves,108,Golden State Warriors,130
"Mon, Jan 25, 2021",10:00p,Oklahoma City Thunder,125,Portland Trail Blazers,122
"Tue, Jan 26, 2021",7:30p,Los Angeles Clippers,99,Atlanta Hawks,108
"Tue, Jan 26, 2021",8:00p,Washington Wizards,88,Houston Rockets,107
"Tue, Jan 26, 2021",9:00p,New York Knicks,94,Utah Jazz,108
"Wed, Jan 27, 2021",7:00p,Indiana Pacers,116,Charlotte Hornets,106
"Wed, Jan 27, 2021",7:00p,Detroit Pistons,107,Cleveland Cavaliers,122
"Wed, Jan 27, 2021",7:00p,Sacramento Kings,121,Orlando Magic,107
"Wed, Jan 27, 2021",7:30p,Brooklyn Nets,132,Atlanta Hawks,128
"Wed, Jan 27, 2021",7:30p,Denver Nuggets,109,Miami Heat,82
"Wed, Jan 27, 2021",7:30p,Los Angeles Lakers,106,Philadelphia 76ers,107
"Wed, Jan 27, 2021",7:30p,Milwaukee Bucks,115,Toronto Raptors,108
"Wed, Jan 27, 2021",8:30p,Boston Celtics,106,San Antonio Spurs,110
"Wed, Jan 27, 2021",9:00p,Washington Wizards,106,New Orleans Pelicans,124
"Wed, Jan 27, 2021",9:00p,Oklahoma City Thunder,102,Phoenix Suns,97
"Wed, Jan 27, 2021",9:00p,Dallas Mavericks,104,Utah Jazz,116
"Wed, Jan 27, 2021",10:00p,Minnesota Timberwolves,111,Golden State Warriors,123
"Thu, Jan 28, 2021",7:30p,Portland Trail Blazers,101,Houston Rockets,104
"Thu, Jan 28, 2021",8:00p,Los Angeles Lakers,92,Detroit Pistons,107
"Thu, Jan 28, 2021",8:00p,Los Angeles Clippers,109,Miami Heat,105
"Thu, Jan 28, 2021",10:00p,Golden State Warriors,93,Phoenix Suns,114
"Fri, Jan 29, 2021",7:00p,Indiana Pacers,105,Charlotte Hornets,108
"Fri, Jan 29, 2021",7:00p,Atlanta Hawks,116,Washington Wizards,100
"Fri, Jan 29, 2021",7:30p,Milwaukee Bucks,126,New Orleans Pelicans,131
"Fri, Jan 29, 2021",7:30p,Cleveland Cavaliers,81,New York Knicks,102
"Fri, Jan 29, 2021",7:30p,Sacramento Kings,126,Toronto Raptors,124
"Fri, Jan 29, 2021",8:00p,Philadelphia 76ers,118,Minnesota Timberwolves,94
"Fri, Jan 29, 2021",8:00p,Brooklyn Nets,147,Oklahoma City Thunder,125
"Fri, Jan 29, 2021",8:00p,Los Angeles Clippers,116,Orlando Magic,90
"Fri, Jan 29, 2021",8:30p,Denver Nuggets,109,San Antonio Spurs,119
"Fri, Jan 29, 2021",10:00p,Dallas Mavericks,101,Utah Jazz,120
"Sat, Jan 30, 2021",8:00p,Portland Trail Blazers,123,Chicago Bulls,122
"Sat, Jan 30, 2021",8:00p,Milwaukee Bucks,114,Charlotte Hornets,126
"Sat, Jan 30, 2021",8:00p,Sacramento Kings,104,Miami Heat,105
"Sat, Jan 30, 2021",8:00p,Houston Rockets,126,New Orleans Pelicans,112
"Sat, Jan 30, 2021",8:30p,Los Angeles Lakers,96,Boston Celtics,95
"Sat, Jan 30, 2021",8:30p,Memphis Grizzlies,129,San Antonio Spurs,112
"Sat, Jan 30, 2021",9:00p,Phoenix Suns,111,Dallas Mavericks,105
"Sat, Jan 30, 2021",10:00p,Detroit Pistons,91,Golden State Warriors,118
"Sun, Jan 31, 2021",1:00p,Los Angeles Clippers,129,New York Knicks,115
"Sun, Jan 31, 2021",3:30p,Utah Jazz,117,Denver Nuggets,128
"Sun, Jan 31, 2021",7:00p,Philadelphia 76ers,119,Indiana Pacers,110
"Sun, Jan 31, 2021",7:00p,Orlando Magic,102,Toronto Raptors,115
"Sun, Jan 31, 2021",7:00p,Brooklyn Nets,146,Washington Wizards,149
"Sun, Jan 31, 2021",8:00p,Cleveland Cavaliers,104,Minnesota Timberwolves,109
