Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Mon, Mar 1, 2021",7:00p,Dallas Mavericks,130,Orlando Magic,124
"Mon, Mar 1, 2021",7:00p,Indiana Pacers,114,Philadelphia 76ers,130
"Mon, Mar 1, 2021",8:00p,Denver Nuggets,118,Chicago Bulls,112
"Mon, Mar 1, 2021",8:00p,Utah Jazz,124,New Orleans Pelicans,129
"Mon, Mar 1, 2021",8:30p,Brooklyn Nets,124,San Antonio Spurs,113
"Mon, Mar 1, 2021",9:00p,Cleveland Cavaliers,101,Houston Rockets,90
"Mon, Mar 1, 2021",10:30p,Charlotte Hornets,111,Portland Trail Blazers,123
"Tue, Mar 2, 2021",7:00p,Memphis Grizzlies,125,Washington Wizards,111
"Tue, Mar 2, 2021",7:30p,Los Angeles Clippers,112,Boston Celtics,117
"Tue, Mar 2, 2021",7:30p,Atlanta Hawks,94,Miami Heat,80
"Tue, Mar 2, 2021",8:30p,New York Knicks,93,San Antonio Spurs,119
"Tue, Mar 2, 2021",9:00p,Denver Nuggets,128,Milwaukee Bucks,97
"Tue, Mar 2, 2021",10:00p,Phoenix Suns,114,Los Angeles Lakers,104
"Wed, Mar 3, 2021",7:00p,Indiana Pacers,114,Cleveland Cavaliers,111
"Wed, Mar 3, 2021",7:00p,Utah Jazz,123,Philadelphia 76ers,131
"Wed, Mar 3, 2021",7:00p,Detroit Pistons,129,Toronto Raptors,105
"Wed, Mar 3, 2021",7:30p,Brooklyn Nets,132,Houston Rockets,114
"Wed, Mar 3, 2021",8:00p,Charlotte Hornets,135,Minnesota Timberwolves,102
"Wed, Mar 3, 2021",8:00p,Chicago Bulls,128,New Orleans Pelicans,124
"Wed, Mar 3, 2021",8:00p,Atlanta Hawks,115,Orlando Magic,112
"Wed, Mar 3, 2021",8:30p,Oklahoma City Thunder,78,Dallas Mavericks,87
"Wed, Mar 3, 2021",10:00p,Golden State Warriors,106,Portland Trail Blazers,108
"Wed, Mar 3, 2021",10:00p,Los Angeles Lakers,120,Sacramento Kings,123
"Thu, Mar 4, 2021",7:00p,Toronto Raptors,125,Boston Celtics,132
"Thu, Mar 4, 2021",7:00p,Los Angeles Clippers,117,Washington Wizards,119
"Thu, Mar 4, 2021",7:30p,Detroit Pistons,104,New York Knicks,114
"Thu, Mar 4, 2021",8:00p,Denver Nuggets,113,Indiana Pacers,103
"Thu, Mar 4, 2021",8:00p,Milwaukee Bucks,112,Memphis Grizzlies,111
"Thu, Mar 4, 2021",8:30p,Miami Heat,103,New Orleans Pelicans,93
"Thu, Mar 4, 2021",9:00p,Oklahoma City Thunder,107,San Antonio Spurs,102
"Thu, Mar 4, 2021",10:00p,Golden State Warriors,98,Phoenix Suns,120
"Thu, Mar 4, 2021",10:00p,Sacramento Kings,119,Portland Trail Blazers,123
"Wed, Mar 10, 2021",8:00p,Washington Wizards,112,Memphis Grizzlies,127
