Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Thu, Jul 1, 2021",8:30p,Atlanta Hawks,112,Milwaukee Bucks,123
"Sat, Jul 3, 2021",8:30p,Milwaukee Bucks,118,Atlanta Hawks,107
"Tue, Jul 6, 2021",9:00p,Milwaukee Bucks,105,Phoenix Suns,118
"Thu, Jul 8, 2021",9:00p,Milwaukee Bucks,108,Phoenix Suns,118
"Sun, Jul 11, 2021",8:00p,Phoenix Suns,100,Milwaukee Bucks,120
"Wed, Jul 14, 2021",9:00p,Phoenix Suns,103,Milwaukee Bucks,109
"Sat, Jul 17, 2021",9:00p,Milwaukee Bucks,123,Phoenix Suns,119
"Tue, Jul 20, 2021",9:00p,Phoenix Suns,98,Milwaukee Bucks,105
