Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Tue, Feb 6, 2018",7:30p,Memphis Grizzlies,82,Atlanta Hawks,108
"Tue, Feb 6, 2018",7:30p,Houston Rockets,123,Brooklyn Nets,113
"Tue, Feb 6, 2018",7:30p,Milwaukee Bucks,103,New York Knicks,89
"Tue, Feb 6, 2018",7:30p,Boston Celtics,91,Toronto Raptors,111
"Tue, Feb 6, 2018",8:00p,Washington Wizards,102,Philadelphia 76ers,115
"Tue, Feb 6, 2018",10:30p,Oklahoma City Thunder,125,Golden State Warriors,105
"Tue, Feb 6, 2018",10:30p,Phoenix Suns,93,Los Angeles Lakers,112
"Wed, Feb 7, 2018",7:00p,Brooklyn Nets,106,Detroit Pistons,115
"Wed, Feb 7, 2018",7:30p,Houston Rockets,109,Miami Heat,101
"Wed, Feb 7, 2018",8:00p,Minnesota Timberwolves,138,Cleveland Cavaliers,140
"Wed, Feb 7, 2018",8:00p,Utah Jazz,92,Memphis Grizzlies,88
"Wed, Feb 7, 2018",10:30p,San Antonio Spurs,129,Phoenix Suns,81
"Thu, Feb 8, 2018",7:00p,Atlanta Hawks,98,Orlando Magic,100
"Thu, Feb 8, 2018",7:30p,New York Knicks,88,Toronto Raptors,113
"Thu, Feb 8, 2018",8:00p,Boston Celtics,110,Washington Wizards,104
"Thu, Feb 8, 2018",10:00p,Charlotte Hornets,103,Portland Trail Blazers,109
"Thu, Feb 8, 2018",10:30p,Dallas Mavericks,103,Golden State Warriors,121
"Thu, Feb 8, 2018",10:30p,Oklahoma City Thunder,81,Los Angeles Lakers,106
"Fri, Feb 9, 2018",7:00p,Los Angeles Clippers,108,Detroit Pistons,95
"Fri, Feb 9, 2018",7:00p,New Orleans Pelicans,82,Philadelphia 76ers,100
"Fri, Feb 9, 2018",7:30p,Cleveland Cavaliers,123,Atlanta Hawks,107
"Fri, Feb 9, 2018",7:30p,Indiana Pacers,97,Boston Celtics,91
"Fri, Feb 9, 2018",8:00p,Denver Nuggets,104,Houston Rockets,130
"Fri, Feb 9, 2018",8:00p,Milwaukee Bucks,85,Miami Heat,91
"Fri, Feb 9, 2018",9:00p,Charlotte Hornets,94,Utah Jazz,106
"Fri, Feb 9, 2018",9:30p,Minnesota Timberwolves,113,Chicago Bulls,114
"Fri, Feb 9, 2018",10:30p,Portland Trail Blazers,118,Sacramento Kings,100
"Sat, Feb 10, 2018",6:00p,New Orleans Pelicans,138,Brooklyn Nets,128
"Sat, Feb 10, 2018",7:00p,Milwaukee Bucks,111,Orlando Magic,104
"Sat, Feb 10, 2018",7:00p,Los Angeles Clippers,98,Philadelphia 76ers,112
"Sat, Feb 10, 2018",8:00p,Washington Wizards,101,Chicago Bulls,90
"Sat, Feb 10, 2018",8:30p,Los Angeles Lakers,123,Dallas Mavericks,130
"Sat, Feb 10, 2018",8:30p,San Antonio Spurs,105,Golden State Warriors,122
"Sat, Feb 10, 2018",9:00p,Denver Nuggets,123,Phoenix Suns,113
"Sun, Feb 11, 2018",1:00p,Toronto Raptors,123,Charlotte Hornets,103
"Sun, Feb 11, 2018",3:30p,Detroit Pistons,115,Atlanta Hawks,118
"Sun, Feb 11, 2018",3:30p,Cleveland Cavaliers,121,Boston Celtics,99
"Sun, Feb 11, 2018",5:00p,New York Knicks,113,Indiana Pacers,121
"Sun, Feb 11, 2018",7:00p,Dallas Mavericks,97,Houston Rockets,104
"Sun, Feb 11, 2018",7:00p,Sacramento Kings,106,Minnesota Timberwolves,111
"Sun, Feb 11, 2018",7:00p,Memphis Grizzlies,92,Oklahoma City Thunder,110
"Sun, Feb 11, 2018",9:00p,Utah Jazz,115,Portland Trail Blazers,96
"Mon, Feb 12, 2018",7:00p,New Orleans Pelicans,118,Detroit Pistons,103
"Mon, Feb 12, 2018",7:00p,New York Knicks,92,Philadelphia 76ers,108
"Mon, Feb 12, 2018",7:30p,Los Angeles Clippers,114,Brooklyn Nets,101
"Mon, Feb 12, 2018",8:00p,Orlando Magic,101,Chicago Bulls,105
"Mon, Feb 12, 2018",9:00p,San Antonio Spurs,99,Utah Jazz,101
"Mon, Feb 12, 2018",10:30p,Phoenix Suns,83,Golden State Warriors,129
"Tue, Feb 13, 2018",7:00p,Miami Heat,112,Toronto Raptors,115
"Tue, Feb 13, 2018",8:00p,Atlanta Hawks,92,Milwaukee Bucks,97
"Tue, Feb 13, 2018",8:00p,Houston Rockets,126,Minnesota Timberwolves,108
"Tue, Feb 13, 2018",8:00p,Cleveland Cavaliers,120,Oklahoma City Thunder,112
"Tue, Feb 13, 2018",8:30p,Sacramento Kings,114,Dallas Mavericks,109
"Tue, Feb 13, 2018",10:30p,San Antonio Spurs,109,Denver Nuggets,117
"Wed, Feb 14, 2018",7:00p,Atlanta Hawks,98,Detroit Pistons,104
"Wed, Feb 14, 2018",7:00p,Charlotte Hornets,104,Orlando Magic,102
"Wed, Feb 14, 2018",7:00p,Miami Heat,102,Philadelphia 76ers,104
"Wed, Feb 14, 2018",7:30p,Indiana Pacers,108,Brooklyn Nets,103
"Wed, Feb 14, 2018",7:30p,Washington Wizards,118,New York Knicks,113
"Wed, Feb 14, 2018",8:00p,Los Angeles Clippers,129,Boston Celtics,119
"Wed, Feb 14, 2018",8:00p,Toronto Raptors,122,Chicago Bulls,98
"Wed, Feb 14, 2018",8:00p,Sacramento Kings,91,Houston Rockets,100
"Wed, Feb 14, 2018",8:00p,Oklahoma City Thunder,121,Memphis Grizzlies,114
"Wed, Feb 14, 2018",8:00p,Los Angeles Lakers,117,New Orleans Pelicans,139
"Wed, Feb 14, 2018",9:00p,Phoenix Suns,97,Utah Jazz,107
"Wed, Feb 14, 2018",10:30p,Golden State Warriors,117,Portland Trail Blazers,123
"Thu, Feb 15, 2018",8:00p,Denver Nuggets,134,Milwaukee Bucks,123
"Thu, Feb 15, 2018",9:00p,Los Angeles Lakers,111,Minnesota Timberwolves,119
"Thu, Feb 22, 2018",7:00p,Brooklyn Nets,96,Charlotte Hornets,111
"Thu, Feb 22, 2018",7:00p,New York Knicks,120,Orlando Magic,113
"Thu, Feb 22, 2018",8:00p,Philadelphia 76ers,116,Chicago Bulls,115
"Thu, Feb 22, 2018",8:00p,Washington Wizards,110,Cleveland Cavaliers,103
"Thu, Feb 22, 2018",10:00p,Oklahoma City Thunder,110,Sacramento Kings,107
"Thu, Feb 22, 2018",10:30p,Los Angeles Clippers,127,Golden State Warriors,134
"Fri, Feb 23, 2018",7:00p,Boston Celtics,110,Detroit Pistons,98
"Fri, Feb 23, 2018",7:00p,Atlanta Hawks,93,Indiana Pacers,116
"Fri, Feb 23, 2018",7:00p,Charlotte Hornets,122,Washington Wizards,105
"Fri, Feb 23, 2018",7:30p,Milwaukee Bucks,122,Toronto Raptors,119
"Fri, Feb 23, 2018",8:00p,Minnesota Timberwolves,102,Houston Rockets,120
"Fri, Feb 23, 2018",8:00p,Cleveland Cavaliers,112,Memphis Grizzlies,89
"Fri, Feb 23, 2018",8:00p,Miami Heat,123,New Orleans Pelicans,124
"Fri, Feb 23, 2018",9:00p,San Antonio Spurs,119,Denver Nuggets,122
"Fri, Feb 23, 2018",9:00p,Los Angeles Clippers,128,Phoenix Suns,117
"Fri, Feb 23, 2018",9:00p,Portland Trail Blazers,100,Utah Jazz,81
"Fri, Feb 23, 2018",10:30p,Dallas Mavericks,102,Los Angeles Lakers,124
"Sat, Feb 24, 2018",5:00p,Orlando Magic,105,Philadelphia 76ers,116
"Sat, Feb 24, 2018",7:30p,Memphis Grizzlies,89,Miami Heat,115
"Sat, Feb 24, 2018",7:30p,Boston Celtics,121,New York Knicks,112
"Sat, Feb 24, 2018",8:30p,Oklahoma City Thunder,80,Golden State Warriors,112
"Sat, Feb 24, 2018",9:00p,Chicago Bulls,104,Minnesota Timberwolves,122
"Sat, Feb 24, 2018",9:00p,Portland Trail Blazers,106,Phoenix Suns,104
"Sat, Feb 24, 2018",9:00p,Dallas Mavericks,90,Utah Jazz,97
"Sat, Feb 24, 2018",10:00p,Los Angeles Lakers,113,Sacramento Kings,108
"Sun, Feb 25, 2018",1:00p,Detroit Pistons,98,Charlotte Hornets,114
"Sun, Feb 25, 2018",3:00p,New Orleans Pelicans,123,Milwaukee Bucks,121
"Sun, Feb 25, 2018",3:30p,San Antonio Spurs,110,Cleveland Cavaliers,94
"Sun, Feb 25, 2018",8:00p,Houston Rockets,119,Denver Nuggets,114
"Sun, Feb 25, 2018",8:00p,Philadelphia 76ers,94,Washington Wizards,109
"Mon, Feb 26, 2018",7:30p,Los Angeles Lakers,123,Atlanta Hawks,104
"Mon, Feb 26, 2018",7:30p,Memphis Grizzlies,98,Boston Celtics,109
"Mon, Feb 26, 2018",7:30p,Chicago Bulls,87,Brooklyn Nets,104
"Mon, Feb 26, 2018",7:30p,Golden State Warriors,125,New York Knicks,111
"Mon, Feb 26, 2018",7:30p,Detroit Pistons,94,Toronto Raptors,123
"Mon, Feb 26, 2018",8:00p,Phoenix Suns,116,New Orleans Pelicans,125
"Mon, Feb 26, 2018",8:00p,Orlando Magic,105,Oklahoma City Thunder,112
"Mon, Feb 26, 2018",8:30p,Indiana Pacers,103,Dallas Mavericks,109
"Mon, Feb 26, 2018",9:00p,Houston Rockets,96,Utah Jazz,85
"Mon, Feb 26, 2018",10:00p,Minnesota Timberwolves,118,Sacramento Kings,100
"Tue, Feb 27, 2018",7:00p,Chicago Bulls,103,Charlotte Hornets,118
"Tue, Feb 27, 2018",7:00p,Brooklyn Nets,123,Cleveland Cavaliers,129
"Tue, Feb 27, 2018",7:30p,Philadelphia 76ers,101,Miami Heat,102
"Tue, Feb 27, 2018",8:00p,Washington Wizards,107,Milwaukee Bucks,104
"Tue, Feb 27, 2018",10:00p,Sacramento Kings,99,Portland Trail Blazers,116
"Tue, Feb 27, 2018",10:30p,Los Angeles Clippers,122,Denver Nuggets,120
"Wed, Feb 28, 2018",7:00p,Milwaukee Bucks,87,Detroit Pistons,110
"Wed, Feb 28, 2018",7:00p,Toronto Raptors,117,Orlando Magic,104
"Wed, Feb 28, 2018",7:30p,Indiana Pacers,102,Atlanta Hawks,107
"Wed, Feb 28, 2018",7:30p,Charlotte Hornets,106,Boston Celtics,134
"Wed, Feb 28, 2018",8:00p,Phoenix Suns,110,Memphis Grizzlies,102
"Wed, Feb 28, 2018",8:00p,Golden State Warriors,109,Washington Wizards,101
"Wed, Feb 28, 2018",8:30p,Oklahoma City Thunder,111,Dallas Mavericks,110
"Wed, Feb 28, 2018",8:30p,New Orleans Pelicans,121,San Antonio Spurs,116
"Wed, Feb 28, 2018",10:30p,Houston Rockets,105,Los Angeles Clippers,92
