Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Mon, Jan 1, 2018",7:30p,Orlando Magic,95,Brooklyn Nets,98
"Mon, Jan 1, 2018",7:30p,Milwaukee Bucks,127,Toronto Raptors,131
"Mon, Jan 1, 2018",8:00p,Portland Trail Blazers,124,Chicago Bulls,120
"Mon, Jan 1, 2018",8:00p,Los Angeles Lakers,96,Minnesota Timberwolves,114
"Tue, Jan 2, 2018",7:00p,Portland Trail Blazers,110,Cleveland Cavaliers,127
"Tue, Jan 2, 2018",7:30p,San Antonio Spurs,100,New York Knicks,91
"Tue, Jan 2, 2018",9:00p,Atlanta Hawks,103,Phoenix Suns,104
"Tue, Jan 2, 2018",10:00p,Charlotte Hornets,131,Sacramento Kings,111
"Tue, Jan 2, 2018",10:30p,Memphis Grizzlies,105,Los Angeles Clippers,113
"Wed, Jan 3, 2018",7:00p,Houston Rockets,116,Orlando Magic,98
"Wed, Jan 3, 2018",7:00p,San Antonio Spurs,106,Philadelphia 76ers,112
"Wed, Jan 3, 2018",7:00p,New York Knicks,103,Washington Wizards,121
"Wed, Jan 3, 2018",7:30p,Minnesota Timberwolves,97,Brooklyn Nets,98
"Wed, Jan 3, 2018",7:30p,Detroit Pistons,104,Miami Heat,111
"Wed, Jan 3, 2018",8:00p,Cleveland Cavaliers,88,Boston Celtics,102
"Wed, Jan 3, 2018",8:00p,Toronto Raptors,124,Chicago Bulls,115
"Wed, Jan 3, 2018",8:00p,Indiana Pacers,101,Milwaukee Bucks,122
"Wed, Jan 3, 2018",8:30p,Golden State Warriors,125,Dallas Mavericks,122
"Wed, Jan 3, 2018",9:00p,Phoenix Suns,111,Denver Nuggets,134
"Wed, Jan 3, 2018",9:00p,New Orleans Pelicans,108,Utah Jazz,98
"Wed, Jan 3, 2018",10:30p,Oklahoma City Thunder,133,Los Angeles Lakers,96
"Thu, Jan 4, 2018",8:00p,Golden State Warriors,124,Houston Rockets,114
"Thu, Jan 4, 2018",10:30p,Oklahoma City Thunder,127,Los Angeles Clippers,117
"Fri, Jan 5, 2018",7:00p,Minnesota Timberwolves,84,Boston Celtics,91
"Fri, Jan 5, 2018",7:00p,Detroit Pistons,78,Philadelphia 76ers,114
"Fri, Jan 5, 2018",8:00p,New York Knicks,103,Miami Heat,107
"Fri, Jan 5, 2018",8:00p,Toronto Raptors,129,Milwaukee Bucks,110
"Fri, Jan 5, 2018",8:30p,Chicago Bulls,127,Dallas Mavericks,124
"Fri, Jan 5, 2018",8:30p,Phoenix Suns,89,San Antonio Spurs,103
"Fri, Jan 5, 2018",9:00p,Utah Jazz,91,Denver Nuggets,99
"Fri, Jan 5, 2018",9:30p,Washington Wizards,102,Memphis Grizzlies,100
"Fri, Jan 5, 2018",10:00p,Atlanta Hawks,89,Portland Trail Blazers,110
"Fri, Jan 5, 2018",10:30p,Charlotte Hornets,108,Los Angeles Lakers,94
"Sat, Jan 6, 2018",3:30p,Golden State Warriors,121,Los Angeles Clippers,105
"Sat, Jan 6, 2018",6:00p,Boston Celtics,87,Brooklyn Nets,85
"Sat, Jan 6, 2018",7:00p,Houston Rockets,101,Detroit Pistons,108
"Sat, Jan 6, 2018",7:00p,Chicago Bulls,86,Indiana Pacers,125
"Sat, Jan 6, 2018",7:00p,Cleveland Cavaliers,131,Orlando Magic,127
"Sat, Jan 6, 2018",8:00p,Milwaukee Bucks,110,Washington Wizards,103
"Sat, Jan 6, 2018",9:00p,New Orleans Pelicans,98,Minnesota Timberwolves,116
"Sat, Jan 6, 2018",10:00p,Denver Nuggets,98,Sacramento Kings,106
"Sun, Jan 7, 2018",3:30p,Utah Jazz,102,Miami Heat,103
"Sun, Jan 7, 2018",7:00p,New York Knicks,100,Dallas Mavericks,96
"Sun, Jan 7, 2018",8:00p,Oklahoma City Thunder,100,Phoenix Suns,114
"Sun, Jan 7, 2018",9:00p,San Antonio Spurs,110,Portland Trail Blazers,111
"Sun, Jan 7, 2018",9:30p,Atlanta Hawks,113,Los Angeles Lakers,132
"Mon, Jan 8, 2018",7:00p,Milwaukee Bucks,96,Indiana Pacers,109
"Mon, Jan 8, 2018",7:30p,Toronto Raptors,114,Brooklyn Nets,113
"Mon, Jan 8, 2018",8:00p,Houston Rockets,116,Chicago Bulls,107
"Mon, Jan 8, 2018",8:00p,Cleveland Cavaliers,99,Minnesota Timberwolves,127
"Mon, Jan 8, 2018",8:00p,Detroit Pistons,109,New Orleans Pelicans,112
"Mon, Jan 8, 2018",10:00p,San Antonio Spurs,107,Sacramento Kings,100
"Mon, Jan 8, 2018",10:30p,Denver Nuggets,114,Golden State Warriors,124
"Mon, Jan 8, 2018",10:30p,Atlanta Hawks,107,Los Angeles Clippers,108
"Tue, Jan 9, 2018",7:30p,Miami Heat,90,Toronto Raptors,89
"Tue, Jan 9, 2018",8:00p,Portland Trail Blazers,117,Oklahoma City Thunder,106
"Tue, Jan 9, 2018",8:30p,Orlando Magic,99,Dallas Mavericks,114
"Tue, Jan 9, 2018",10:30p,Sacramento Kings,86,Los Angeles Lakers,99
"Wed, Jan 10, 2018",7:00p,Dallas Mavericks,115,Charlotte Hornets,111
"Wed, Jan 10, 2018",7:00p,Miami Heat,114,Indiana Pacers,106
"Wed, Jan 10, 2018",7:00p,Utah Jazz,107,Washington Wizards,104
"Wed, Jan 10, 2018",7:30p,Detroit Pistons,114,Brooklyn Nets,80
"Wed, Jan 10, 2018",7:30p,Chicago Bulls,122,New York Knicks,119
"Wed, Jan 10, 2018",8:00p,Portland Trail Blazers,112,Houston Rockets,121
"Wed, Jan 10, 2018",8:00p,New Orleans Pelicans,102,Memphis Grizzlies,105
"Wed, Jan 10, 2018",8:00p,Orlando Magic,103,Milwaukee Bucks,110
"Wed, Jan 10, 2018",8:00p,Oklahoma City Thunder,88,Minnesota Timberwolves,104
"Wed, Jan 10, 2018",9:00p,Atlanta Hawks,110,Denver Nuggets,97
"Wed, Jan 10, 2018",10:30p,Los Angeles Clippers,125,Golden State Warriors,106
"Thu, Jan 11, 2018",3:00p,Boston Celtics,114,Philadelphia 76ers,103
"Thu, Jan 11, 2018",8:00p,Cleveland Cavaliers,99,Toronto Raptors,133
"Thu, Jan 11, 2018",10:00p,Los Angeles Clippers,121,Sacramento Kings,115
"Thu, Jan 11, 2018",10:30p,San Antonio Spurs,81,Los Angeles Lakers,93
"Fri, Jan 12, 2018",7:00p,Utah Jazz,88,Charlotte Hornets,99
"Fri, Jan 12, 2018",7:00p,Cleveland Cavaliers,95,Indiana Pacers,97
"Fri, Jan 12, 2018",7:00p,Orlando Magic,119,Washington Wizards,125
"Fri, Jan 12, 2018",7:30p,Brooklyn Nets,110,Atlanta Hawks,105
"Fri, Jan 12, 2018",8:00p,Golden State Warriors,108,Milwaukee Bucks,94
"Fri, Jan 12, 2018",8:00p,New York Knicks,108,Minnesota Timberwolves,118
"Fri, Jan 12, 2018",8:00p,Portland Trail Blazers,113,New Orleans Pelicans,119
"Fri, Jan 12, 2018",9:00p,Memphis Grizzlies,78,Denver Nuggets,87
"Fri, Jan 12, 2018",10:30p,Houston Rockets,112,Phoenix Suns,95
"Sat, Jan 13, 2018",2:00p,Los Angeles Lakers,107,Dallas Mavericks,101
"Sat, Jan 13, 2018",3:30p,Sacramento Kings,105,Los Angeles Clippers,126
"Sat, Jan 13, 2018",5:00p,Oklahoma City Thunder,101,Charlotte Hornets,91
"Sat, Jan 13, 2018",7:00p,Brooklyn Nets,113,Washington Wizards,119
"Sat, Jan 13, 2018",7:30p,Golden State Warriors,127,Toronto Raptors,125
"Sat, Jan 13, 2018",8:00p,Detroit Pistons,105,Chicago Bulls,107
"Sat, Jan 13, 2018",8:30p,Denver Nuggets,80,San Antonio Spurs,112
"Sun, Jan 14, 2018",1:00p,Milwaukee Bucks,79,Miami Heat,97
"Sun, Jan 14, 2018",3:30p,New Orleans Pelicans,123,New York Knicks,118
"Sun, Jan 14, 2018",8:00p,Indiana Pacers,120,Phoenix Suns,97
"Sun, Jan 14, 2018",9:00p,Portland Trail Blazers,103,Minnesota Timberwolves,120
"Mon, Jan 15, 2018",12:30p,Charlotte Hornets,118,Detroit Pistons,107
"Mon, Jan 15, 2018",1:00p,Toronto Raptors,111,Philadelphia 76ers,117
"Mon, Jan 15, 2018",2:00p,Milwaukee Bucks,104,Washington Wizards,95
"Mon, Jan 15, 2018",3:00p,San Antonio Spurs,99,Atlanta Hawks,102
"Mon, Jan 15, 2018",3:00p,New York Knicks,119,Brooklyn Nets,104
"Mon, Jan 15, 2018",3:30p,Miami Heat,111,Chicago Bulls,119
"Mon, Jan 15, 2018",5:30p,Los Angeles Lakers,114,Memphis Grizzlies,123
"Mon, Jan 15, 2018",8:00p,Golden State Warriors,118,Cleveland Cavaliers,108
"Mon, Jan 15, 2018",8:00p,Sacramento Kings,88,Oklahoma City Thunder,95
"Mon, Jan 15, 2018",9:00p,Indiana Pacers,109,Utah Jazz,94
"Mon, Jan 15, 2018",10:30p,Houston Rockets,102,Los Angeles Clippers,113
"Tue, Jan 16, 2018",7:00p,Minnesota Timberwolves,102,Orlando Magic,108
"Tue, Jan 16, 2018",7:30p,New Orleans Pelicans,116,Boston Celtics,113
"Tue, Jan 16, 2018",9:00p,Dallas Mavericks,102,Denver Nuggets,105
"Tue, Jan 16, 2018",10:00p,Phoenix Suns,111,Portland Trail Blazers,118
"Wed, Jan 17, 2018",7:00p,Washington Wizards,109,Charlotte Hornets,133
"Wed, Jan 17, 2018",7:30p,New Orleans Pelicans,93,Atlanta Hawks,94
"Wed, Jan 17, 2018",7:30p,San Antonio Spurs,100,Brooklyn Nets,95
"Wed, Jan 17, 2018",7:30p,Detroit Pistons,91,Toronto Raptors,96
"Wed, Jan 17, 2018",8:00p,Golden State Warriors,119,Chicago Bulls,112
"Wed, Jan 17, 2018",8:00p,New York Knicks,99,Memphis Grizzlies,105
"Wed, Jan 17, 2018",8:00p,Miami Heat,106,Milwaukee Bucks,101
"Wed, Jan 17, 2018",8:00p,Los Angeles Lakers,90,Oklahoma City Thunder,114
"Wed, Jan 17, 2018",10:00p,Utah Jazz,120,Sacramento Kings,105
"Wed, Jan 17, 2018",10:30p,Denver Nuggets,104,Los Angeles Clippers,109
"Thu, Jan 18, 2018",7:00p,Philadelphia 76ers,89,Boston Celtics,80
"Thu, Jan 18, 2018",7:00p,Orlando Magic,103,Cleveland Cavaliers,104
"Thu, Jan 18, 2018",9:30p,Minnesota Timberwolves,98,Houston Rockets,116
"Thu, Jan 18, 2018",10:00p,Indiana Pacers,86,Portland Trail Blazers,100
"Fri, Jan 19, 2018",7:00p,San Antonio Spurs,83,Toronto Raptors,86
"Fri, Jan 19, 2018",7:30p,Miami Heat,95,Brooklyn Nets,101
"Fri, Jan 19, 2018",8:00p,Washington Wizards,122,Detroit Pistons,112
"Fri, Jan 19, 2018",8:00p,Sacramento Kings,88,Memphis Grizzlies,106
"Fri, Jan 19, 2018",9:00p,Phoenix Suns,108,Denver Nuggets,100
"Fri, Jan 19, 2018",10:30p,Indiana Pacers,86,Los Angeles Lakers,99
"Fri, Jan 19, 2018",10:30p,New York Knicks,117,Utah Jazz,115
"Sat, Jan 20, 2018",3:30p,Oklahoma City Thunder,148,Cleveland Cavaliers,124
"Sat, Jan 20, 2018",5:00p,Chicago Bulls,113,Atlanta Hawks,97
"Sat, Jan 20, 2018",7:00p,Miami Heat,106,Charlotte Hornets,105
"Sat, Jan 20, 2018",7:00p,Memphis Grizzlies,104,New Orleans Pelicans,111
"Sat, Jan 20, 2018",7:30p,Milwaukee Bucks,94,Philadelphia 76ers,116
"Sat, Jan 20, 2018",8:30p,Golden State Warriors,108,Houston Rockets,116
"Sat, Jan 20, 2018",9:00p,Toronto Raptors,109,Minnesota Timberwolves,115
"Sat, Jan 20, 2018",9:00p,Los Angeles Clippers,113,Utah Jazz,125
"Sat, Jan 20, 2018",10:00p,Dallas Mavericks,108,Portland Trail Blazers,117
"Sun, Jan 21, 2018",1:00p,Orlando Magic,103,Boston Celtics,95
"Sun, Jan 21, 2018",3:30p,New York Knicks,107,Los Angeles Lakers,127
"Sun, Jan 21, 2018",4:00p,Brooklyn Nets,101,Detroit Pistons,100
"Sun, Jan 21, 2018",7:00p,Indiana Pacers,94,San Antonio Spurs,86
"Mon, Jan 22, 2018",7:00p,Sacramento Kings,107,Charlotte Hornets,112
"Mon, Jan 22, 2018",7:30p,Utah Jazz,90,Atlanta Hawks,104
"Mon, Jan 22, 2018",8:00p,Miami Heat,90,Houston Rockets,99
"Mon, Jan 22, 2018",8:00p,Philadelphia 76ers,101,Memphis Grizzlies,105
"Mon, Jan 22, 2018",8:00p,Phoenix Suns,105,Milwaukee Bucks,109
"Mon, Jan 22, 2018",8:00p,Chicago Bulls,128,New Orleans Pelicans,132
"Mon, Jan 22, 2018",8:30p,Washington Wizards,75,Dallas Mavericks,98
"Mon, Jan 22, 2018",9:00p,Portland Trail Blazers,101,Denver Nuggets,104
"Mon, Jan 22, 2018",10:30p,Minnesota Timberwolves,126,Los Angeles Clippers,118
"Tue, Jan 23, 2018",7:00p,Sacramento Kings,105,Orlando Magic,99
"Tue, Jan 23, 2018",8:00p,Brooklyn Nets,108,Oklahoma City Thunder,109
"Tue, Jan 23, 2018",8:00p,Cleveland Cavaliers,102,San Antonio Spurs,114
"Tue, Jan 23, 2018",10:30p,New York Knicks,112,Golden State Warriors,123
"Tue, Jan 23, 2018",10:30p,Boston Celtics,107,Los Angeles Lakers,108
"Wed, Jan 24, 2018",7:00p,New Orleans Pelicans,101,Charlotte Hornets,96
"Wed, Jan 24, 2018",7:00p,Utah Jazz,98,Detroit Pistons,95
"Wed, Jan 24, 2018",7:00p,Phoenix Suns,101,Indiana Pacers,116
"Wed, Jan 24, 2018",7:00p,Chicago Bulls,101,Philadelphia 76ers,115
"Wed, Jan 24, 2018",7:30p,Toronto Raptors,108,Atlanta Hawks,93
"Wed, Jan 24, 2018",8:00p,Houston Rockets,104,Dallas Mavericks,97
"Wed, Jan 24, 2018",8:00p,San Antonio Spurs,108,Memphis Grizzlies,85
"Wed, Jan 24, 2018",10:00p,Minnesota Timberwolves,114,Portland Trail Blazers,123
"Wed, Jan 24, 2018",10:30p,Boston Celtics,113,Los Angeles Clippers,102
"Thu, Jan 25, 2018",7:30p,Sacramento Kings,89,Miami Heat,88
"Thu, Jan 25, 2018",8:00p,Washington Wizards,112,Oklahoma City Thunder,121
"Thu, Jan 25, 2018",9:00p,New York Knicks,118,Denver Nuggets,130
"Thu, Jan 25, 2018",10:30p,Minnesota Timberwolves,113,Golden State Warriors,126
"Fri, Jan 26, 2018",7:00p,Atlanta Hawks,110,Charlotte Hornets,121
"Fri, Jan 26, 2018",7:30p,Indiana Pacers,108,Cleveland Cavaliers,115
"Fri, Jan 26, 2018",7:30p,Utah Jazz,97,Toronto Raptors,93
"Fri, Jan 26, 2018",8:00p,Los Angeles Lakers,108,Chicago Bulls,103
"Fri, Jan 26, 2018",8:00p,Los Angeles Clippers,109,Memphis Grizzlies,100
"Fri, Jan 26, 2018",8:00p,Brooklyn Nets,91,Milwaukee Bucks,116
"Fri, Jan 26, 2018",8:00p,Houston Rockets,113,New Orleans Pelicans,115
"Fri, Jan 26, 2018",8:30p,Portland Trail Blazers,107,Dallas Mavericks,93
