Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Wed, Mar 7, 2018",8:00p,Memphis Grizzlies,110,Chicago Bulls,119
"Wed, Mar 7, 2018",8:00p,Toronto Raptors,121,Detroit Pistons,119
"Wed, Mar 7, 2018",8:00p,Houston Rockets,110,Milwaukee Bucks,99
"Wed, Mar 7, 2018",10:00p,New Orleans Pelicans,114,Sacramento Kings,101
"Wed, Mar 7, 2018",10:30p,Cleveland Cavaliers,113,Denver Nuggets,108
"Wed, Mar 7, 2018",10:30p,Orlando Magic,107,Los Angeles Lakers,108
"Thu, Mar 8, 2018",7:00p,Brooklyn Nets,125,Charlotte Hornets,111
"Thu, Mar 8, 2018",7:30p,Philadelphia 76ers,99,Miami Heat,108
"Thu, Mar 8, 2018",8:00p,Boston Celtics,117,Minnesota Timberwolves,109
"Thu, Mar 8, 2018",8:00p,Phoenix Suns,87,Oklahoma City Thunder,115
"Thu, Mar 8, 2018",10:30p,San Antonio Spurs,107,Golden State Warriors,110
"Fri, Mar 9, 2018",7:00p,Chicago Bulls,83,Detroit Pistons,99
"Fri, Mar 9, 2018",7:00p,Atlanta Hawks,87,Indiana Pacers,112
"Fri, Mar 9, 2018",7:30p,Houston Rockets,105,Toronto Raptors,108
"Fri, Mar 9, 2018",8:00p,Utah Jazz,95,Memphis Grizzlies,78
"Fri, Mar 9, 2018",8:00p,New York Knicks,112,Milwaukee Bucks,120
"Fri, Mar 9, 2018",8:00p,Washington Wizards,116,New Orleans Pelicans,97
"Fri, Mar 9, 2018",9:00p,Los Angeles Lakers,116,Denver Nuggets,125
"Fri, Mar 9, 2018",10:00p,Golden State Warriors,108,Portland Trail Blazers,125
"Fri, Mar 9, 2018",10:00p,Orlando Magic,88,Sacramento Kings,94
"Fri, Mar 9, 2018",10:30p,Cleveland Cavaliers,102,Los Angeles Clippers,116
"Sat, Mar 10, 2018",5:00p,Phoenix Suns,115,Charlotte Hornets,122
"Sat, Mar 10, 2018",7:30p,Washington Wizards,102,Miami Heat,129
"Sat, Mar 10, 2018",8:30p,Memphis Grizzlies,80,Dallas Mavericks,114
"Sat, Mar 10, 2018",8:30p,San Antonio Spurs,94,Oklahoma City Thunder,104
"Sat, Mar 10, 2018",10:30p,Orlando Magic,105,Los Angeles Clippers,113
"Sun, Mar 11, 2018",1:00p,Toronto Raptors,132,New York Knicks,106
"Sun, Mar 11, 2018",3:30p,Chicago Bulls,129,Atlanta Hawks,122
"Sun, Mar 11, 2018",3:30p,Golden State Warriors,103,Minnesota Timberwolves,109
"Sun, Mar 11, 2018",4:00p,Utah Jazz,116,New Orleans Pelicans,99
"Sun, Mar 11, 2018",5:00p,Sacramento Kings,104,Denver Nuggets,130
"Sun, Mar 11, 2018",7:00p,Houston Rockets,105,Dallas Mavericks,82
"Sun, Mar 11, 2018",7:30p,Indiana Pacers,99,Boston Celtics,97
"Sun, Mar 11, 2018",7:30p,Philadelphia 76ers,120,Brooklyn Nets,97
"Sun, Mar 11, 2018",9:00p,Cleveland Cavaliers,113,Los Angeles Lakers,127
"Mon, Mar 12, 2018",8:00p,San Antonio Spurs,93,Houston Rockets,109
"Mon, Mar 12, 2018",8:00p,Milwaukee Bucks,121,Memphis Grizzlies,103
"Mon, Mar 12, 2018",8:00p,Sacramento Kings,101,Oklahoma City Thunder,106
"Mon, Mar 12, 2018",10:30p,Miami Heat,99,Portland Trail Blazers,115
"Tue, Mar 13, 2018",7:00p,Indiana Pacers,101,Philadelphia 76ers,98
"Tue, Mar 13, 2018",7:00p,Minnesota Timberwolves,116,Washington Wizards,111
"Tue, Mar 13, 2018",7:30p,Oklahoma City Thunder,119,Atlanta Hawks,107
"Tue, Mar 13, 2018",7:30p,Toronto Raptors,116,Brooklyn Nets,102
"Tue, Mar 13, 2018",7:30p,Dallas Mavericks,110,New York Knicks,97
"Tue, Mar 13, 2018",8:00p,Los Angeles Clippers,112,Chicago Bulls,106
"Tue, Mar 13, 2018",8:00p,Charlotte Hornets,115,New Orleans Pelicans,119
"Tue, Mar 13, 2018",8:30p,Orlando Magic,72,San Antonio Spurs,108
"Tue, Mar 13, 2018",9:00p,Detroit Pistons,79,Utah Jazz,110
"Tue, Mar 13, 2018",10:00p,Cleveland Cavaliers,129,Phoenix Suns,107
"Tue, Mar 13, 2018",10:30p,Denver Nuggets,103,Los Angeles Lakers,112
"Wed, Mar 14, 2018",7:00p,Milwaukee Bucks,117,Orlando Magic,126
"Wed, Mar 14, 2018",8:00p,Washington Wizards,125,Boston Celtics,124
"Wed, Mar 14, 2018",10:00p,Miami Heat,119,Sacramento Kings,123
"Wed, Mar 14, 2018",10:30p,Los Angeles Lakers,106,Golden State Warriors,117
"Thu, Mar 15, 2018",7:00p,Toronto Raptors,106,Indiana Pacers,99
"Thu, Mar 15, 2018",7:30p,Charlotte Hornets,129,Atlanta Hawks,117
"Thu, Mar 15, 2018",7:30p,Philadelphia 76ers,118,New York Knicks,110
"Thu, Mar 15, 2018",8:00p,Los Angeles Clippers,96,Houston Rockets,101
"Thu, Mar 15, 2018",8:00p,Chicago Bulls,111,Memphis Grizzlies,110
"Thu, Mar 15, 2018",8:30p,New Orleans Pelicans,93,San Antonio Spurs,98
"Thu, Mar 15, 2018",9:00p,Detroit Pistons,113,Denver Nuggets,120
"Thu, Mar 15, 2018",9:00p,Phoenix Suns,88,Utah Jazz,116
"Thu, Mar 15, 2018",10:00p,Cleveland Cavaliers,105,Portland Trail Blazers,113
"Fri, Mar 16, 2018",7:00p,Boston Celtics,92,Orlando Magic,83
"Fri, Mar 16, 2018",7:00p,Brooklyn Nets,116,Philadelphia 76ers,120
"Fri, Mar 16, 2018",7:30p,Dallas Mavericks,115,Toronto Raptors,122
"Fri, Mar 16, 2018",8:00p,Los Angeles Clippers,113,Oklahoma City Thunder,121
"Fri, Mar 16, 2018",10:30p,Sacramento Kings,98,Golden State Warriors,93
"Fri, Mar 16, 2018",10:30p,Miami Heat,92,Los Angeles Lakers,91
"Sat, Mar 17, 2018",6:00p,Atlanta Hawks,117,Milwaukee Bucks,122
"Sat, Mar 17, 2018",7:00p,Houston Rockets,107,New Orleans Pelicans,101
"Sat, Mar 17, 2018",7:00p,Indiana Pacers,102,Washington Wizards,109
"Sat, Mar 17, 2018",7:30p,Dallas Mavericks,106,Brooklyn Nets,114
"Sat, Mar 17, 2018",7:30p,Charlotte Hornets,101,New York Knicks,124
"Sat, Mar 17, 2018",8:00p,Cleveland Cavaliers,114,Chicago Bulls,109
"Sat, Mar 17, 2018",8:00p,Denver Nuggets,94,Memphis Grizzlies,101
"Sat, Mar 17, 2018",8:30p,Minnesota Timberwolves,101,San Antonio Spurs,117
"Sat, Mar 17, 2018",9:00p,Sacramento Kings,97,Utah Jazz,103
"Sat, Mar 17, 2018",10:00p,Golden State Warriors,124,Phoenix Suns,109
"Sat, Mar 17, 2018",10:00p,Detroit Pistons,87,Portland Trail Blazers,100
"Sun, Mar 18, 2018",1:00p,Oklahoma City Thunder,132,Toronto Raptors,125
"Sun, Mar 18, 2018",6:00p,Boston Celtics,89,New Orleans Pelicans,108
"Sun, Mar 18, 2018",7:00p,Houston Rockets,129,Minnesota Timberwolves,120
"Sun, Mar 18, 2018",10:30p,Portland Trail Blazers,122,Los Angeles Clippers,109
"Mon, Mar 19, 2018",7:00p,Milwaukee Bucks,117,Cleveland Cavaliers,124
"Mon, Mar 19, 2018",7:00p,Los Angeles Lakers,100,Indiana Pacers,110
"Mon, Mar 19, 2018",7:00p,Charlotte Hornets,94,Philadelphia 76ers,108
"Mon, Mar 19, 2018",7:30p,Memphis Grizzlies,115,Brooklyn Nets,118
"Mon, Mar 19, 2018",7:30p,Denver Nuggets,141,Miami Heat,149
"Mon, Mar 19, 2018",7:30p,Chicago Bulls,92,New York Knicks,110
"Mon, Mar 19, 2018",9:30p,Golden State Warriors,75,San Antonio Spurs,89
"Mon, Mar 19, 2018",10:00p,Detroit Pistons,106,Sacramento Kings,90
"Tue, Mar 20, 2018",7:00p,Toronto Raptors,93,Orlando Magic,86
"Tue, Mar 20, 2018",8:00p,Oklahoma City Thunder,99,Boston Celtics,100
"Tue, Mar 20, 2018",8:00p,Los Angeles Clippers,109,Minnesota Timberwolves,123
"Tue, Mar 20, 2018",8:00p,Dallas Mavericks,105,New Orleans Pelicans,115
"Tue, Mar 20, 2018",9:00p,Atlanta Hawks,99,Utah Jazz,94
"Tue, Mar 20, 2018",10:00p,Detroit Pistons,115,Phoenix Suns,88
"Tue, Mar 20, 2018",10:30p,Houston Rockets,115,Portland Trail Blazers,111
"Wed, Mar 21, 2018",7:00p,Toronto Raptors,129,Cleveland Cavaliers,132
"Wed, Mar 21, 2018",7:00p,Memphis Grizzlies,105,Philadelphia 76ers,119
"Wed, Mar 21, 2018",7:30p,Charlotte Hornets,111,Brooklyn Nets,105
"Wed, Mar 21, 2018",7:30p,New York Knicks,98,Miami Heat,119
"Wed, Mar 21, 2018",8:00p,Denver Nuggets,135,Chicago Bulls,102
"Wed, Mar 21, 2018",8:00p,Los Angeles Clippers,127,Milwaukee Bucks,120
"Wed, Mar 21, 2018",8:00p,Indiana Pacers,92,New Orleans Pelicans,96
"Wed, Mar 21, 2018",9:30p,Washington Wizards,90,San Antonio Spurs,98
"Thu, Mar 22, 2018",7:00p,Memphis Grizzlies,79,Charlotte Hornets,140
"Thu, Mar 22, 2018",7:00p,Philadelphia 76ers,118,Orlando Magic,98
"Thu, Mar 22, 2018",8:00p,Detroit Pistons,96,Houston Rockets,100
"Thu, Mar 22, 2018",8:00p,Los Angeles Lakers,125,New Orleans Pelicans,128
"Thu, Mar 22, 2018",8:30p,Utah Jazz,119,Dallas Mavericks,112
"Thu, Mar 22, 2018",10:00p,Atlanta Hawks,90,Sacramento Kings,105
"Fri, Mar 23, 2018",7:00p,Los Angeles Clippers,104,Indiana Pacers,109
"Fri, Mar 23, 2018",7:00p,Denver Nuggets,108,Washington Wizards,100
"Fri, Mar 23, 2018",7:30p,Phoenix Suns,95,Cleveland Cavaliers,120
"Fri, Mar 23, 2018",7:30p,Minnesota Timberwolves,108,New York Knicks,104
"Fri, Mar 23, 2018",7:30p,Brooklyn Nets,112,Toronto Raptors,116
"Fri, Mar 23, 2018",8:00p,Milwaukee Bucks,118,Chicago Bulls,105
"Fri, Mar 23, 2018",8:00p,Miami Heat,99,Oklahoma City Thunder,105
"Fri, Mar 23, 2018",8:30p,Utah Jazz,120,San Antonio Spurs,124
"Fri, Mar 23, 2018",10:00p,Boston Celtics,105,Portland Trail Blazers,100
"Fri, Mar 23, 2018",10:30p,Atlanta Hawks,94,Golden State Warriors,106
"Sat, Mar 24, 2018",6:00p,Minnesota Timberwolves,108,Philadelphia 76ers,120
"Sat, Mar 24, 2018",7:00p,Chicago Bulls,95,Detroit Pistons,117
"Sat, Mar 24, 2018",7:00p,Phoenix Suns,99,Orlando Magic,105
"Sat, Mar 24, 2018",8:00p,New Orleans Pelicans,91,Houston Rockets,114
"Sat, Mar 24, 2018",8:00p,Los Angeles Lakers,100,Memphis Grizzlies,93
"Sat, Mar 24, 2018",8:30p,Charlotte Hornets,102,Dallas Mavericks,98
"Sun, Mar 25, 2018",1:00p,Cleveland Cavaliers,121,Brooklyn Nets,114
"Sun, Mar 25, 2018",3:30p,San Antonio Spurs,103,Milwaukee Bucks,106
"Sun, Mar 25, 2018",5:00p,Miami Heat,107,Indiana Pacers,113
"Sun, Mar 25, 2018",6:00p,Boston Celtics,104,Sacramento Kings,93
"Sun, Mar 25, 2018",6:00p,Los Angeles Clippers,117,Toronto Raptors,106
"Sun, Mar 25, 2018",6:00p,New York Knicks,101,Washington Wizards,97
"Sun, Mar 25, 2018",7:00p,Portland Trail Blazers,108,Oklahoma City Thunder,105
"Sun, Mar 25, 2018",8:00p,Atlanta Hawks,99,Houston Rockets,118
"Sun, Mar 25, 2018",8:30p,Utah Jazz,110,Golden State Warriors,91
"Mon, Mar 26, 2018",7:00p,New York Knicks,128,Charlotte Hornets,137
"Mon, Mar 26, 2018",7:00p,Los Angeles Lakers,106,Detroit Pistons,112
"Mon, Mar 26, 2018",7:00p,Denver Nuggets,104,Philadelphia 76ers,123
"Mon, Mar 26, 2018",8:00p,Memphis Grizzlies,101,Minnesota Timberwolves,93
"Mon, Mar 26, 2018",10:00p,Boston Celtics,102,Phoenix Suns,94
"Tue, Mar 27, 2018",7:00p,San Antonio Spurs,106,Washington Wizards,116
"Tue, Mar 27, 2018",7:30p,Denver Nuggets,110,Toronto Raptors,114
"Tue, Mar 27, 2018",8:00p,Chicago Bulls,86,Houston Rockets,118
"Tue, Mar 27, 2018",8:00p,Cleveland Cavaliers,79,Miami Heat,98
"Tue, Mar 27, 2018",8:00p,Portland Trail Blazers,107,New Orleans Pelicans,103
"Tue, Mar 27, 2018",10:00p,Dallas Mavericks,103,Sacramento Kings,97
"Tue, Mar 27, 2018",10:30p,Indiana Pacers,92,Golden State Warriors,81
"Tue, Mar 27, 2018",10:30p,Milwaukee Bucks,98,Los Angeles Clippers,105
"Wed, Mar 28, 2018",7:00p,Cleveland Cavaliers,118,Charlotte Hornets,105
"Wed, Mar 28, 2018",7:00p,Brooklyn Nets,111,Orlando Magic,104
"Wed, Mar 28, 2018",7:00p,New York Knicks,101,Philadelphia 76ers,118
"Wed, Mar 28, 2018",8:00p,Portland Trail Blazers,103,Memphis Grizzlies,108
"Wed, Mar 28, 2018",8:00p,Atlanta Hawks,114,Minnesota Timberwolves,126
"Wed, Mar 28, 2018",9:30p,Boston Celtics,97,Utah Jazz,94
"Wed, Mar 28, 2018",10:00p,Los Angeles Clippers,111,Phoenix Suns,99
"Wed, Mar 28, 2018",10:30p,Dallas Mavericks,93,Los Angeles Lakers,103
"Thu, Mar 29, 2018",7:00p,Washington Wizards,92,Detroit Pistons,103
"Thu, Mar 29, 2018",7:30p,Chicago Bulls,92,Miami Heat,103
"Thu, Mar 29, 2018",8:00p,Oklahoma City Thunder,99,San Antonio Spurs,103
"Thu, Mar 29, 2018",10:00p,Indiana Pacers,106,Sacramento Kings,103
"Thu, Mar 29, 2018",10:30p,Milwaukee Bucks,116,Golden State Warriors,107
"Fri, Mar 30, 2018",7:00p,Chicago Bulls,90,Orlando Magic,82
"Fri, Mar 30, 2018",7:30p,Philadelphia 76ers,101,Atlanta Hawks,91
"Fri, Mar 30, 2018",8:00p,New Orleans Pelicans,102,Cleveland Cavaliers,107
"Fri, Mar 30, 2018",8:00p,Phoenix Suns,103,Houston Rockets,104
"Fri, Mar 30, 2018",8:00p,Denver Nuggets,126,Oklahoma City Thunder,125
"Fri, Mar 30, 2018",8:30p,Minnesota Timberwolves,93,Dallas Mavericks,92
"Fri, Mar 30, 2018",9:00p,Memphis Grizzlies,97,Utah Jazz,107
"Fri, Mar 30, 2018",10:30p,Milwaukee Bucks,124,Los Angeles Lakers,122
"Fri, Mar 30, 2018",10:30p,Los Angeles Clippers,96,Portland Trail Blazers,105
"Sat, Mar 31, 2018",3:00p,Charlotte Hornets,93,Washington Wizards,107
"Sat, Mar 31, 2018",5:00p,Detroit Pistons,115,New York Knicks,109
"Sat, Mar 31, 2018",7:30p,Toronto Raptors,99,Boston Celtics,110
"Sat, Mar 31, 2018",8:00p,Brooklyn Nets,110,Miami Heat,109
"Sat, Mar 31, 2018",10:00p,Golden State Warriors,112,Sacramento Kings,96
