Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Sun, Jun 3, 2018",8:00p,Cleveland Cavaliers,103,Golden State Warriors,122
"Wed, Jun 6, 2018",9:00p,Golden State Warriors,110,Cleveland Cavaliers,102
"Fri, Jun 8, 2018",9:00p,Golden State Warriors,108,Cleveland Cavaliers,85
