Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Tue, Dec 17, 2019",8:00p,Brooklyn Nets,108,New Orleans Pelicans,101
"Tue, Dec 17, 2019",9:00p,Orlando Magic,102,Utah Jazz,109
"Tue, Dec 17, 2019",10:30p,Phoenix Suns,99,Los Angeles Clippers,120
"Wed, Dec 18, 2019",7:00p,Charlotte Hornets,98,Cleveland Cavaliers,100
"Wed, Dec 18, 2019",7:00p,Toronto Raptors,112,Detroit Pistons,99
"Wed, Dec 18, 2019",7:00p,Miami Heat,108,Philadelphia 76ers,104
"Wed, Dec 18, 2019",7:00p,Chicago Bulls,110,Washington Wizards,109
"Wed, Dec 18, 2019",8:00p,New Orleans Pelicans,107,Minnesota Timberwolves,99
"Wed, Dec 18, 2019",8:00p,Memphis Grizzlies,122,Oklahoma City Thunder,126
"Wed, Dec 18, 2019",9:00p,Orlando Magic,104,Denver Nuggets,113
"Wed, Dec 18, 2019",9:30p,Boston Celtics,109,Dallas Mavericks,103
"Wed, Dec 18, 2019",10:00p,Golden State Warriors,112,Portland Trail Blazers,122
"Thu, Dec 19, 2019",7:30p,Utah Jazz,111,Atlanta Hawks,106
"Thu, Dec 19, 2019",8:00p,Los Angeles Lakers,104,Milwaukee Bucks,111
"Thu, Dec 19, 2019",8:30p,Brooklyn Nets,105,San Antonio Spurs,118
"Thu, Dec 19, 2019",10:30p,Houston Rockets,122,Los Angeles Clippers,117
"Fri, Dec 20, 2019",7:00p,Memphis Grizzlies,107,Cleveland Cavaliers,114
"Fri, Dec 20, 2019",7:00p,Sacramento Kings,105,Indiana Pacers,119
"Fri, Dec 20, 2019",7:30p,Detroit Pistons,93,Boston Celtics,114
"Fri, Dec 20, 2019",7:30p,Washington Wizards,118,Toronto Raptors,122
"Fri, Dec 20, 2019",8:00p,New York Knicks,114,Miami Heat,129
"Fri, Dec 20, 2019",8:00p,Phoenix Suns,108,Oklahoma City Thunder,126
"Fri, Dec 20, 2019",8:00p,Dallas Mavericks,117,Philadelphia 76ers,98
"Fri, Dec 20, 2019",9:00p,Minnesota Timberwolves,100,Denver Nuggets,109
"Fri, Dec 20, 2019",10:00p,Orlando Magic,103,Portland Trail Blazers,118
"Fri, Dec 20, 2019",10:30p,New Orleans Pelicans,102,Golden State Warriors,106
"Sat, Dec 21, 2019",5:00p,Utah Jazz,114,Charlotte Hornets,107
"Sat, Dec 21, 2019",6:00p,Atlanta Hawks,112,Brooklyn Nets,122
"Sat, Dec 21, 2019",7:00p,Chicago Bulls,119,Detroit Pistons,107
"Sat, Dec 21, 2019",7:00p,Washington Wizards,108,Philadelphia 76ers,125
"Sat, Dec 21, 2019",7:30p,Milwaukee Bucks,123,New York Knicks,102
"Sat, Dec 21, 2019",8:00p,Sacramento Kings,115,Memphis Grizzlies,119
"Sat, Dec 21, 2019",8:30p,Los Angeles Clippers,134,San Antonio Spurs,109
"Sat, Dec 21, 2019",9:00p,Houston Rockets,139,Phoenix Suns,125
"Sat, Dec 21, 2019",10:00p,Minnesota Timberwolves,106,Portland Trail Blazers,113
"Sun, Dec 22, 2019",3:30p,Dallas Mavericks,107,Toronto Raptors,110
"Sun, Dec 22, 2019",6:00p,Charlotte Hornets,93,Boston Celtics,119
"Sun, Dec 22, 2019",7:00p,Indiana Pacers,89,Milwaukee Bucks,117
"Sun, Dec 22, 2019",7:00p,Los Angeles Clippers,112,Oklahoma City Thunder,118
"Sun, Dec 22, 2019",9:30p,Denver Nuggets,128,Los Angeles Lakers,104
"Mon, Dec 23, 2019",7:00p,Atlanta Hawks,118,Cleveland Cavaliers,121
"Mon, Dec 23, 2019",7:00p,Philadelphia 76ers,125,Detroit Pistons,109
"Mon, Dec 23, 2019",7:00p,Toronto Raptors,115,Indiana Pacers,120
"Mon, Dec 23, 2019",7:00p,Washington Wizards,121,New York Knicks,115
"Mon, Dec 23, 2019",7:00p,Chicago Bulls,95,Orlando Magic,103
"Mon, Dec 23, 2019",7:30p,Utah Jazz,104,Miami Heat,107
"Mon, Dec 23, 2019",8:00p,San Antonio Spurs,145,Memphis Grizzlies,115
"Mon, Dec 23, 2019",9:00p,Denver Nuggets,113,Phoenix Suns,111
"Mon, Dec 23, 2019",10:00p,New Orleans Pelicans,102,Portland Trail Blazers,94
"Mon, Dec 23, 2019",10:00p,Houston Rockets,113,Sacramento Kings,104
"Mon, Dec 23, 2019",10:30p,Minnesota Timberwolves,104,Golden State Warriors,113
"Wed, Dec 25, 2019",12:00p,Boston Celtics,118,Toronto Raptors,102
"Wed, Dec 25, 2019",2:30p,Milwaukee Bucks,109,Philadelphia 76ers,121
"Wed, Dec 25, 2019",5:00p,Houston Rockets,104,Golden State Warriors,116
"Wed, Dec 25, 2019",8:00p,Los Angeles Clippers,111,Los Angeles Lakers,106
"Wed, Dec 25, 2019",10:30p,New Orleans Pelicans,112,Denver Nuggets,100
"Thu, Dec 26, 2019",7:00p,Washington Wizards,102,Detroit Pistons,132
"Thu, Dec 26, 2019",7:30p,New York Knicks,94,Brooklyn Nets,82
"Thu, Dec 26, 2019",8:00p,San Antonio Spurs,98,Dallas Mavericks,102
"Thu, Dec 26, 2019",8:00p,Memphis Grizzlies,110,Oklahoma City Thunder,97
"Thu, Dec 26, 2019",10:00p,Minnesota Timberwolves,105,Sacramento Kings,104
"Thu, Dec 26, 2019",10:30p,Portland Trail Blazers,115,Utah Jazz,121
"Fri, Dec 27, 2019",4:00p,Cleveland Cavaliers,117,Boston Celtics,129
"Fri, Dec 27, 2019",7:00p,Oklahoma City Thunder,104,Charlotte Hornets,102
"Fri, Dec 27, 2019",7:00p,Philadelphia 76ers,97,Orlando Magic,98
"Fri, Dec 27, 2019",7:30p,Milwaukee Bucks,112,Atlanta Hawks,86
"Fri, Dec 27, 2019",8:00p,Indiana Pacers,112,Miami Heat,113
"Fri, Dec 27, 2019",10:30p,Phoenix Suns,96,Golden State Warriors,105
"Sat, Dec 28, 2019",5:00p,Memphis Grizzlies,110,Denver Nuggets,119
"Sat, Dec 28, 2019",7:00p,Toronto Raptors,113,Boston Celtics,97
"Sat, Dec 28, 2019",7:00p,Indiana Pacers,98,New Orleans Pelicans,120
"Sat, Dec 28, 2019",8:00p,Atlanta Hawks,81,Chicago Bulls,116
"Sat, Dec 28, 2019",8:00p,Brooklyn Nets,98,Houston Rockets,108
"Sat, Dec 28, 2019",8:00p,Philadelphia 76ers,116,Miami Heat,117
"Sat, Dec 28, 2019",8:00p,Cleveland Cavaliers,94,Minnesota Timberwolves,88
"Sat, Dec 28, 2019",8:00p,New York Knicks,107,Washington Wizards,100
"Sat, Dec 28, 2019",8:30p,Dallas Mavericks,141,Golden State Warriors,121
"Sat, Dec 28, 2019",8:30p,Orlando Magic,100,Milwaukee Bucks,111
"Sat, Dec 28, 2019",8:30p,Detroit Pistons,109,San Antonio Spurs,136
"Sat, Dec 28, 2019",9:00p,Phoenix Suns,112,Sacramento Kings,110
"Sat, Dec 28, 2019",10:00p,Los Angeles Lakers,128,Portland Trail Blazers,120
"Sat, Dec 28, 2019",10:30p,Utah Jazz,120,Los Angeles Clippers,107
"Sun, Dec 29, 2019",6:00p,Oklahoma City Thunder,98,Toronto Raptors,97
"Sun, Dec 29, 2019",8:00p,Sacramento Kings,115,Denver Nuggets,120
"Sun, Dec 29, 2019",8:00p,Charlotte Hornets,104,Memphis Grizzlies,117
"Sun, Dec 29, 2019",8:00p,Houston Rockets,112,New Orleans Pelicans,127
"Sun, Dec 29, 2019",9:30p,Dallas Mavericks,95,Los Angeles Lakers,108
"Mon, Dec 30, 2019",7:00p,Atlanta Hawks,101,Orlando Magic,93
"Mon, Dec 30, 2019",7:00p,Miami Heat,105,Washington Wizards,123
"Mon, Dec 30, 2019",8:00p,Milwaukee Bucks,123,Chicago Bulls,102
"Mon, Dec 30, 2019",8:00p,Brooklyn Nets,115,Minnesota Timberwolves,122
"Mon, Dec 30, 2019",9:00p,Detroit Pistons,81,Utah Jazz,104
"Mon, Dec 30, 2019",10:00p,Phoenix Suns,122,Portland Trail Blazers,116
"Tue, Dec 31, 2019",3:00p,Boston Celtics,109,Charlotte Hornets,92
"Tue, Dec 31, 2019",3:00p,Philadelphia 76ers,97,Indiana Pacers,115
"Tue, Dec 31, 2019",5:00p,Los Angeles Clippers,105,Sacramento Kings,87
"Tue, Dec 31, 2019",7:00p,Denver Nuggets,104,Houston Rockets,130
"Tue, Dec 31, 2019",7:00p,Golden State Warriors,113,San Antonio Spurs,117
"Tue, Dec 31, 2019",7:00p,Cleveland Cavaliers,97,Toronto Raptors,117
"Tue, Dec 31, 2019",8:00p,Dallas Mavericks,101,Oklahoma City Thunder,106
